city,osm_id,type,amenity_type,name,lat,lon,address,phone,website,opening_hours,wheelchair,scraped_at
Tunis,179953465,way,parking,,36.7732468,10.1709611,,,,,,2026-02-15T13:30:52.501381
Tunis,179953470,way,parking,,36.7737177,10.173265,,,,,,2026-02-15T13:30:52.501381
Tunis,180180022,way,arts_centre,دار الشباب بخزندار,36.806201,10.1268005,شارع الإستقلال,,,,,2026-02-15T13:30:52.501381
Tunis,180205813,way,parking,,36.8097625,10.1488055,,,,,,2026-02-15T13:30:52.501381
Tunis,180208887,way,police,فرقة مجابهة الارهاب,36.803923,10.1480917,,,,,,2026-02-15T13:30:52.501381
Tunis,180208888,way,parking,,36.8040925,10.1456075,,,,,,2026-02-15T13:30:52.501381
Tunis,180208889,way,parking,,36.8059531,10.147726,,,,,,2026-02-15T13:30:52.501381
Tunis,180208890,way,parking,,36.8026202,10.1495698,,,,,,2026-02-15T13:30:52.501381
Tunis,180208891,way,parking,,36.8029126,10.1485994,,,,,,2026-02-15T13:30:52.501381
Tunis,180208892,way,parking,,36.8068372,10.148512,,,,,,2026-02-15T13:30:52.501381
Tunis,180208893,way,school,كلية يوغرطة,36.8061186,10.1428996,,,,,,2026-02-15T13:30:52.501381
Tunis,180208896,way,parking,,36.8055615,10.1498885,,,,,,2026-02-15T13:30:52.501381
Tunis,180208897,way,parking,,36.8039564,10.1489583,,,,,,2026-02-15T13:30:52.501381
Tunis,180208898,way,parking,,36.8058286,10.1495335,,,,,,2026-02-15T13:30:52.501381
Tunis,180208899,way,parking,,36.8040371,10.1473411,,,,,,2026-02-15T13:30:52.501381
Tunis,180208900,way,parking,,36.8065018,10.1479872,,,,,,2026-02-15T13:30:52.501381
Tunis,180208901,way,parking,,36.8033579,10.1506982,,,,,,2026-02-15T13:30:52.501381
Tunis,180208902,way,parking,,36.8048356,10.1471253,,,,,,2026-02-15T13:30:52.501381
Tunis,180208905,way,parking,,36.8029373,10.1499505,,,,,,2026-02-15T13:30:52.501381
Tunis,180208906,way,parking,,36.805704,10.1491926,,,,,,2026-02-15T13:30:52.501381
Tunis,180239392,way,hospital,Hôpital Ernest Conseil,36.8016946,10.1561283,,,,,,2026-02-15T13:30:52.501381
Tunis,180239420,way,hospital,مستشفى الرابطة,36.8018656,10.1547409,,,,,,2026-02-15T13:30:52.501381
Tunis,180239568,way,university,كلية الطب بتونس,36.8042954,10.1553575,,,,,,2026-02-15T13:30:52.501381
Tunis,180239569,way,hospital,مستشفى الرابطة,36.8021598,10.155596,,,,,,2026-02-15T13:30:52.501381
Tunis,180239570,way,parking,,36.8032045,10.152672,,,,,,2026-02-15T13:30:52.501381
Tunis,180239572,way,parking,,36.8024976,10.1563301,,,,,,2026-02-15T13:30:52.501381
Tunis,180239574,way,parking,,36.803287,10.1532172,,,,,,2026-02-15T13:30:52.501381
Tunis,180239577,way,parking,,36.8013,10.1547909,,,,,,2026-02-15T13:30:52.501381
Tunis,180239581,way,parking,,36.8022947,10.1537032,,,,,,2026-02-15T13:30:52.501381
Tunis,180239582,way,parking,,36.8035216,10.1627909,,,,,,2026-02-15T13:30:52.501381
Tunis,180239584,way,parking,,36.8007616,10.1575917,,,,,,2026-02-15T13:30:52.501381
Tunis,180242274,way,hospital,المعهد الوطني لأمراض الأعصاب,36.801038,10.1582164,,,,,,2026-02-15T13:30:52.501381
Tunis,180242276,way,veterinary,معهد البحوث البيطرية بتونس,36.8018738,10.1586807,,,,,,2026-02-15T13:30:52.501381
Tunis,180242277,way,parking,,36.8023246,10.1573296,,,,,,2026-02-15T13:30:52.501381
Tunis,180242282,way,parking,,36.8022188,10.1592939,,,,,,2026-02-15T13:30:52.501381
Tunis,180242285,way,parking,,36.8032203,10.1578694,,,,,,2026-02-15T13:30:52.501381
Tunis,180267933,way,school,المدرسة الإعدادية,36.8061593,10.1560988,,,,,,2026-02-15T13:30:52.501381
Tunis,180268041,way,college,المعهد الأعلى للتصرف بتونس,36.8048314,10.151283,,,,,,2026-02-15T13:30:52.501381
Tunis,180268042,way,hospital,المعهد الوطني لأمراض الأعصاب,36.8055521,10.1569961,,,,,,2026-02-15T13:30:52.501381
Tunis,180268044,way,college,المعهد الوطني للتغذية و التقنيات الغذائية,36.805876,10.1571878,,,,,,2026-02-15T13:30:52.501381
Tunis,180268049,way,hospital,مستشفى الأطفال,36.806653,10.1589847,,,,,,2026-02-15T13:30:52.501381
Tunis,180268051,way,hospital,معهد الهادي الرايس لأمراض العيون,36.8063091,10.1598061,شارع 9 أفريل 1938,+216 71 263 701,,,yes,2026-02-15T13:30:52.501381
Tunis,180268053,way,hospital,معهد صالح عزيز,36.8071912,10.1583476,,,https://www.institutsalahazaiez.com,,,2026-02-15T13:30:52.501381
Tunis,180268072,way,parking,,36.8069991,10.1506871,,,,,,2026-02-15T13:30:52.501381
Tunis,180268076,way,parking,,36.8019381,10.1526556,,,,,,2026-02-15T13:30:52.501381
Tunis,180268078,way,parking,,36.8078145,10.1501231,,,,,,2026-02-15T13:30:52.501381
Tunis,180268082,way,parking,,36.8066264,10.1508194,,,,,,2026-02-15T13:30:52.501381
Tunis,180268083,way,parking,,36.8074473,10.1505151,,,,,,2026-02-15T13:30:52.501381
Tunis,180268084,way,parking,,36.8084382,10.1508294,,,,,,2026-02-15T13:30:52.501381
Tunis,180268089,way,parking,,36.8080931,10.1495833,,,,,,2026-02-15T13:30:52.501381
Tunis,180690883,way,school,Lycée Menzah IX,36.8467289,10.1558669,,,,,,2026-02-15T13:30:52.501381
Tunis,180690958,way,parking,,36.8437575,10.1538093,,,,,,2026-02-15T13:30:52.501381
Tunis,180690976,way,parking,,36.8455761,10.1549784,,,,,,2026-02-15T13:30:52.501381
Tunis,180690977,way,parking,,36.8432002,10.1539922,,,,,,2026-02-15T13:30:52.501381
Tunis,180690981,way,parking,,36.8455116,10.1530295,,,,,,2026-02-15T13:30:52.501381
Tunis,182091888,way,arts_centre,معهد غوته,36.8179179,10.1805899,نهج السنغال,+216 71 848 266,,,,2026-02-15T13:30:52.501381
Tunis,182091922,way,arts_centre,المجلس الثقافي البريطاني,36.8211867,10.1807843,,,,,,2026-02-15T13:30:52.501381
Tunis,182091923,way,bank,BTE,36.8221389,10.1797412,,,,,,2026-02-15T13:30:52.501381
Tunis,182091942,way,place_of_worship,كنيسة القديس جان دارك,36.8190082,10.1807668,,,,,,2026-02-15T13:30:52.501381
Tunis,182091944,way,parking,,36.8188507,10.1809831,,,,,,2026-02-15T13:30:52.501381
Tunis,182091956,way,parking,,36.8187519,10.1804784,,,,,,2026-02-15T13:30:52.501381
Tunis,182100732,way,clinic,عيادة مونبليزير,36.8169575,10.1852933,Rue Elless,+216 71 905 001,https://www.cliniquemontplaisir.com/,,,2026-02-15T13:30:52.501381
Tunis,182100735,way,public_building,Ministère du Transport,36.8164927,10.1857785,,,,,,2026-02-15T13:30:52.501381
Tunis,182100739,way,bank,الشركة التونسية للبنك,36.8170288,10.1843879,,,,Mo-Fr 08:00-16:00,,2026-02-15T13:30:52.501381
Tunis,182100740,way,place_of_worship,,36.8188948,10.1911519,,,,,,2026-02-15T13:30:52.501381
Tunis,182100743,way,parking,,36.8177598,10.1870204,,,,,,2026-02-15T13:30:52.501381
Tunis,182100744,way,parking,,36.8172087,10.1846954,,,,,,2026-02-15T13:30:52.501381
Tunis,182100745,way,parking,,36.8182238,10.1865975,,,,,,2026-02-15T13:30:52.501381
Tunis,182100746,way,parking,,36.8214475,10.191291,,,,,,2026-02-15T13:30:52.501381
Tunis,182100747,way,parking,,36.8204395,10.1921881,,,,,,2026-02-15T13:30:52.501381
Tunis,182186311,way,bank,الشركة التونسية للبنك,36.8321215,10.2108637,,,,,,2026-02-15T13:30:52.501381
Tunis,182728339,way,police,منطقة الامن الوطني بالمنزه,36.8339768,10.1673423,,,,,,2026-02-15T13:30:52.501381
Tunis,182728340,way,townhall,بلدية تونس - دائرة المنزه,36.8341702,10.167323,,,,,,2026-02-15T13:30:52.501381
Tunis,182774305,way,fuel,أويليبيا,36.7764407,10.2129059,,,,,,2026-02-15T13:30:52.501381
Tunis,187642836,way,cafe,,36.832098,10.1471843,,,,,,2026-02-15T13:30:52.501381
Tunis,190310052,way,marketplace,,36.7987025,10.1503222,,,,,,2026-02-15T13:30:52.501381
Tunis,191944211,way,parking,بلماريوم,36.798682,10.1810555,,,,,,2026-02-15T13:30:52.501381
Tunis,193467988,way,bank,البنك الافريقي للتنمية,36.8075129,10.1837602,Avenue du Ghana,,,,,2026-02-15T13:30:52.501381
Tunis,193467989,way,bank,البنك الافريقي للتنمية,36.8068912,10.1838475,Avenue du Ghana,,,,,2026-02-15T13:30:52.501381
Tunis,193467995,way,restaurant,Le Comptoir De Tunis,36.8089417,10.1836963,,,,,,2026-02-15T13:30:52.501381
Tunis,193468009,way,parking,,36.8068616,10.1832367,,,,,,2026-02-15T13:30:52.501381
Tunis,193468010,way,parking,,36.8069677,10.1837632,,,,,,2026-02-15T13:30:52.501381
Tunis,199901903,way,bank,بنك تونس العربي الدولي,36.7963003,10.1831353,نهج أحمد التليلي,,,,,2026-02-15T13:30:52.501381
Tunis,201812946,way,university,جامعة تونس الافتراضية,36.8346908,10.1749686,نهج يحيى بن عمر,+216 71 289 981,https://www.uvt.rnu.tn/,,,2026-02-15T13:30:52.501381
Tunis,203029531,way,bus_station,Bab Saadoun,36.8106356,10.1535751,,,,,,2026-02-15T13:30:52.501381
Tunis,227578234,way,school,الكلية بيير منديس فرانس,36.8346908,10.1749686,,,https://www.ert.tn/pmf/,,,2026-02-15T13:30:52.501381
Tunis,241046850,way,place_of_worship,جامع الحمد,36.781086,10.1769034,نهج الحمد,,,,,2026-02-15T13:30:52.501381
Tunis,244110513,way,parking,,36.8156199,10.1794279,,,,,,2026-02-15T13:30:52.501381
Tunis,252496175,way,school,École Primaire Avenue Habib Bourguiba,36.8085902,10.1374957,شارع الحبيب بورقيبة,,,,,2026-02-15T13:30:52.501381
Tunis,252496176,way,school,École Primaire Rue Tazarka,36.8101422,10.1415363,Rue Tazarka,,,,,2026-02-15T13:30:52.501381
Tunis,252496304,way,parking,,36.8089431,10.1376804,,,,,,2026-02-15T13:30:52.501381
Tunis,253062059,way,parking,,36.7983457,10.1860086,,,,,,2026-02-15T13:30:52.501381
Tunis,253063084,way,fuel,طوطال,36.795316,10.186787,,,,,,2026-02-15T13:30:52.501381
Tunis,253063086,way,fuel,عجيل,36.7904004,10.1832145,,,,,,2026-02-15T13:30:52.501381
Tunis,253397882,way,parking,,36.7955775,10.1835228,,,,,,2026-02-15T13:30:52.501381
Tunis,265015054,way,university,الجامعة الإفتراضية,36.8340778,10.1764907,,,,,,2026-02-15T13:30:52.501381
Tunis,277292099,way,place_of_worship,,36.8499644,10.1771465,,,,,,2026-02-15T13:30:52.501381
Tunis,297725764,way,place_of_worship,جامع الحمد,36.8043852,10.1429141,,,,,,2026-02-15T13:30:52.501381
Tunis,307026646,way,hospital,مصحة المنار,36.8352984,10.151085,,,,,,2026-02-15T13:30:52.501381
Tunis,309399503,way,bank,UBCI,36.7941066,10.1825892,,,,,,2026-02-15T13:30:52.501381
Tunis,319547992,way,courthouse,محكمة الناحية الزهور,36.7971845,10.1442875,,,,,,2026-02-15T13:30:52.501381
Tunis,320309456,way,post_office,مكتب البريد المنار 2,36.8389057,10.1565903,,,,,,2026-02-15T13:30:52.501381
Tunis,320311916,way,university,المدرسة الوطنية للمهندسين بتونس,36.829951,10.1452904,نهج البشير سالم بلخيرية,+216 71 874 700,https://enit.rnu.tn/,,limited,2026-02-15T13:30:52.501381
Tunis,333679329,way,bank,البنك التونسي للتضامن,36.8168111,10.1832494,شارع محمد الخامس,,,,,2026-02-15T13:30:52.501381
Tunis,333679365,way,cafe,البارك,36.8159452,10.1823933,,,,,,2026-02-15T13:30:52.501381
Tunis,333679388,way,restaurant,The Corner,36.8110732,10.1835015,,,,,,2026-02-15T13:30:52.501381
Tunis,333679451,way,parking,,36.8097043,10.1826119,,,,,,2026-02-15T13:30:52.501381
Tunis,333679453,way,cafe,الصفراء,36.8152179,10.1816972,,,,,,2026-02-15T13:30:52.501381
Tunis,333679507,way,bank,بنك الإسكان,36.8168204,10.1812958,,,,,,2026-02-15T13:30:52.501381
Tunis,333679538,way,pharmacy,PHARMACIE TAHER CHAOUCH,36.8165748,10.1808556,Avenue Hédi Chaker,+21671289806,https://sites.google.com/view/pharmacietaherchaouch,Mo-Sa 08:00-20:00,yes,2026-02-15T13:30:52.501381
Tunis,367293233,way,parking,موقف سيارات,36.8411616,10.1737391,,,,,,2026-02-15T13:30:52.501381
Tunis,369241719,way,school,École et Collège Privée HORIZON,36.8372417,10.1414441,Rue Mohamed Abd El Wahab,,,,,2026-02-15T13:30:52.501381
Tunis,372846717,way,parking,,36.8168952,10.18616,,,,,,2026-02-15T13:30:52.501381
Tunis,372846718,way,parking,,36.81755,10.1865498,,,,,,2026-02-15T13:30:52.501381
Tunis,377638718,way,place_of_worship,,36.7926442,10.1733555,,,,,,2026-02-15T13:30:52.501381
Tunis,380571365,way,place_of_worship,,36.7946162,10.1723629,,,,,,2026-02-15T13:30:52.501381
Tunis,389589621,way,community_centre,FabLab Solidaire - Jeunes Science de TUNISIE,36.8309417,10.1891017,Rue Alain Savary,+216 71 772 816,htttp://fablabtunisia.org,,,2026-02-15T13:30:52.501381
Tunis,396611596,way,toilets,W.C,36.8346655,10.1461011,,,,,,2026-02-15T13:30:52.501381
Tunis,435139649,way,parking,,36.8310742,10.1992334,,,,,,2026-02-15T13:30:52.501381
Tunis,435139650,way,parking,,36.8305503,10.1989423,,,,,,2026-02-15T13:30:52.501381
Tunis,435139652,way,parking,,36.8305454,10.1986273,,,,,,2026-02-15T13:30:52.501381
Tunis,435139654,way,parking,,36.8290278,10.1998102,,,,,,2026-02-15T13:30:52.501381
Tunis,435139656,way,parking,,36.8311112,10.1989931,,,,,,2026-02-15T13:30:52.501381
Tunis,435139658,way,parking,,36.8321557,10.1992582,,,,,,2026-02-15T13:30:52.501381
Tunis,435139659,way,parking,,36.8326625,10.1990983,,,,,,2026-02-15T13:30:52.501381
Tunis,435139661,way,parking,,36.8332934,10.1993427,,,,,,2026-02-15T13:30:52.501381
Tunis,441785346,way,school,École Primaire Publique: Rue des pins,36.8078159,10.1471063,,,,,,2026-02-15T13:30:52.501381
Tunis,441788207,way,school,Lycée El Hadika,36.8215009,10.1314488,,,,,,2026-02-15T13:30:52.501381
Tunis,464610764,way,school,École Primaire Essaidia,36.802437,10.1263391,Rue des Palmiers,,,,,2026-02-15T13:30:52.501381
Tunis,487956929,way,cafe,Caffée,36.8384179,10.1934126,,,,,,2026-02-15T13:30:52.501381
Tunis,492143483,way,parking,,36.8412889,10.1866765,,,,,,2026-02-15T13:30:52.501381
Tunis,506414585,way,place_of_worship,سيدي الحاري,36.8044389,10.1731736,,,,,,2026-02-15T13:30:52.501381
Tunis,509488172,way,university,المعهد العالي للفنون الجميلة بتونس,36.8109135,10.1624763,شارع الجيش الوطني,,,,,2026-02-15T13:30:52.501381
Tunis,521318797,way,college,المدرسة الوطنية العليا للمهندسين بتونس,36.7846817,10.1788788,شارع طه حسين,+216 71 399 525,http://www.ensit.tn/,,,2026-02-15T13:30:52.501381
Tunis,521527329,way,college,مدرسة الصناعات الغذائية بتونس,36.831779,10.1872319,نهج آلان سافاري,+216 71 770 399,,,,2026-02-15T13:30:52.501381
Tunis,521531623,way,college,Centre Sectoriel de Formation en Télécommunications,36.8341694,10.1857302,,+216 97 277 668,,,,2026-02-15T13:30:52.501381
Tunis,521543349,way,bank,البنك الافريقي للتنمية,36.8095802,10.1834353,,,,,,2026-02-15T13:30:52.501381
Tunis,522407308,way,hospital,مصحة باستور,36.8492,10.1986852,الشرقية 1,,,,,2026-02-15T13:30:52.501381
Tunis,522409608,way,bank,BH,36.8470432,10.200081,,,,,,2026-02-15T13:30:52.501381
Tunis,522416369,way,clinic,مصحة الياسمين,36.846494,10.199082,,,,,,2026-02-15T13:30:52.501381
Tunis,522416373,way,clinic,مصحة قرطجنة,36.84543,10.1998619,,+216 31 336 336,https://carthagene.tn/,24/7,,2026-02-15T13:30:52.501381
Tunis,522418012,way,bank,BTL,36.8464333,10.1963118,,,,,,2026-02-15T13:30:52.501381
Tunis,522418015,way,bank,مصرف الزيتونة,36.846854,10.1960154,,,,,,2026-02-15T13:30:52.501381
Tunis,522604799,way,post_office,Tunis Mohamed V,36.8050462,10.1841909,,,,,,2026-02-15T13:30:52.501381
Tunis,525848682,way,bank,North Africa International Bank,36.8208988,10.1925287,,,,,,2026-02-15T13:30:52.501381
Tunis,525859842,way,bar,Le Duplex,36.8188336,10.1838125,,,,,,2026-02-15T13:30:52.501381
Tunis,526128448,way,cafe,Café MARINA,36.7981411,10.188885,,,,,,2026-02-15T13:30:52.501381
Tunis,526141498,way,school,Lycée Privé SMIDA,36.7952584,10.181772,,,,,,2026-02-15T13:30:52.501381
Tunis,526162373,way,post_office,Tunis Hached,36.7971455,10.1823036,,,,,,2026-02-15T13:30:52.501381
Tunis,530724102,way,place_of_worship,جامع نهج ديوان,36.7994465,10.170259,,,,,,2026-02-15T13:30:52.501381
Tunis,536735293,way,school,École Primaire Privée Charlemagne,36.8443488,10.1826586,,,,,,2026-02-15T13:30:52.501381
Tunis,536857954,way,pharmacy,,36.8431361,10.1823909,شارع 10 ديسمبر 1948,+216 71 232 255,,,,2026-02-15T13:30:52.501381
Tunis,538789384,way,place_of_worship,,36.8412229,10.1996606,,,,,,2026-02-15T13:30:52.501381
Tunis,547956090,way,fountain,,36.800243,10.1862004,,,,,,2026-02-15T13:30:52.501381
Tunis,547956092,way,parking,,36.8008419,10.1870909,,,,,,2026-02-15T13:30:52.501381
Tunis,547963174,way,university,عمادة المهندسين التونسيين,36.7999589,10.1873408,,,,,,2026-02-15T13:30:52.501381
Tunis,564140925,way,hospital,صيدلية الليل,36.824732,10.1395882,شارع ابن الخطيب,,,,,2026-02-15T13:30:52.501381
Tunis,564140926,way,hospital,صيدلية اليوم,36.8249191,10.1394206,شارع ابن الخطيب,,,,,2026-02-15T13:30:52.501381
Tunis,567533941,way,planetarium,Planétarium,36.8495763,10.1885073,,,,,,2026-02-15T13:30:52.501381
Tunis,590163378,way,kindergarten,Jardin D'enfants,36.8239334,10.1825146,نهج الطبيب الفونس لافران,,,,,2026-02-15T13:30:52.501381
Tunis,590163384,way,kindergarten,,36.8238247,10.1828256,,,,,,2026-02-15T13:30:52.501381
Tunis,607697597,way,bank,البنك العربي لتونس,36.8267364,10.1838393,,,,,,2026-02-15T13:30:52.501381
Tunis,607698163,way,pharmacy,Pharmasprint,36.827054,10.1848376,,,,,,2026-02-15T13:30:52.501381
Tunis,607722198,way,bank,Banque Nationale de Gênes,36.8415983,10.2114417,,,,,,2026-02-15T13:30:52.501381
Tunis,608913216,way,university,,36.8226062,10.1843275,,,,,,2026-02-15T13:30:52.501381
Tunis,646879174,way,school,,36.7626068,10.1918053,,,,,,2026-02-15T13:30:52.501381
Tunis,666529160,way,fuel,عجيل,36.8339292,10.214577,,,,,,2026-02-15T13:30:52.501381
Tunis,667760280,way,university,École Nationale de Finances,36.7988099,10.1897224,,,,,,2026-02-15T13:30:52.501381
Tunis,667760282,way,bank,البنك التونسي,36.7995283,10.1869399,,,,,,2026-02-15T13:30:52.501381
Tunis,667760283,way,bank,بنك الأمان,36.7998775,10.1867626,,,,,,2026-02-15T13:30:52.501381
Tunis,668338793,way,parking,,36.8328705,10.203221,,,,,,2026-02-15T13:30:52.501381
Tunis,672055741,way,bank,البنك العربي لتونس,36.8013172,10.1853377,,,,,,2026-02-15T13:30:52.501381
Tunis,672055743,way,place_of_worship,Église Chrétienne Orthodoxe Russe de la Résurrection الكنيسة المسيحية الروسية الأرثوذكسية للبعث,36.8022607,10.1856436,,,,,,2026-02-15T13:30:52.501381
Tunis,672055748,way,post_office,Tunis La Fayette,36.8127923,10.1822904,,,,,,2026-02-15T13:30:52.501381
Tunis,672757912,way,bank,BFT,36.8206166,10.1929808,,,,,,2026-02-15T13:30:52.501381
Tunis,672867828,way,place_of_worship,Église Réformée de Tunisie الكنيسة الإنجيلية بتونس,36.7956861,10.1783086,نهج شارل ديغول,,https://www.ertunis.com/,,,2026-02-15T13:30:52.501381
Tunis,672867829,way,theatre,Théâtre Al Hamra,36.7964011,10.1759818,,,,,,2026-02-15T13:30:52.501381
Tunis,672867831,way,hospital,مستشفى حبيب ثامر,36.7862613,10.1771182,Rue Ali Ben Ayed,+216 71 492 773,,,,2026-02-15T13:30:52.501381
Tunis,672867836,way,bus_station,Station Louage Moncef Bey,36.7916495,10.187152,Rue Abderrazek Cheraïbi,,,,,2026-02-15T13:30:52.501381
Tunis,673871489,way,place_of_worship,Mosquée Al-Falah,36.7955284,10.1854037,,,,,,2026-02-15T13:30:52.501381
Tunis,673871491,way,university,IPST,36.7996345,10.1897578,,,,,,2026-02-15T13:30:52.501381
Tunis,673871493,way,university,Université Arabe des Sciences,36.8080744,10.1816053,,,,,,2026-02-15T13:30:52.501381
Tunis,674269124,way,post_office,دي إتش إل,36.8369038,10.2119346,,,,,,2026-02-15T13:30:52.501381
Tunis,674269125,way,post_office,فدكس,36.8353436,10.2102522,,,,,,2026-02-15T13:30:52.501381
Tunis,679063831,way,restaurant,L'Astragale,36.824853,10.1790668,Avenue Charles Nicolle,+216 71 785 080,https://www.restaurant-lastragale.com/,"Mo-Fr 12:00-14:00,20:00-22:00; Sa 20:00-22:00; Aug off",,2026-02-15T13:30:52.501381
Tunis,692343740,way,arts_centre,دار الثقافة باب العسل,36.8126367,10.1689519,,,,,,2026-02-15T13:30:52.501381
Tunis,692343741,way,fuel,أويليبيا,36.8109564,10.1748115,,,,,,2026-02-15T13:30:52.501381
Tunis,692343743,way,police,الحرس الوطني,36.8116984,10.162887,,,,,,2026-02-15T13:30:52.501381
Tunis,692847593,way,fuel,طوطال,36.7800518,10.1957973,,,,,,2026-02-15T13:30:52.501381
Tunis,693399723,way,bank,Attijari Bank - Siège Social,36.8462962,10.1883739,,,,,,2026-02-15T13:30:52.501381
Tunis,693399724,way,bank,Stsusid Bank - Siègle Social,36.8467805,10.1903397,,,,,,2026-02-15T13:30:52.501381
Tunis,693399725,way,bank,الشركة التونسية للبنك,36.8469474,10.1915194,,,,,,2026-02-15T13:30:52.501381
Tunis,693399726,way,bank,QNB,36.8480395,10.1907386,,,,,,2026-02-15T13:30:52.501381
Tunis,693940882,way,fuel,ستار اويل,36.7911047,10.1824652,,,,,,2026-02-15T13:30:52.501381
Tunis,693978662,way,post_office,Tunis Bab Souika,36.8050297,10.1677335,,,,,,2026-02-15T13:30:52.501381
Tunis,696237436,way,fuel,أويليبيا,36.7859332,10.1698089,,,,,,2026-02-15T13:30:52.501381
Tunis,697448998,way,arts_centre,L'Artisto,36.8144589,10.1768624,,,,,,2026-02-15T13:30:52.501381
Tunis,697448999,way,fuel,طوطال,36.8142078,10.1754489,,,,24/7,,2026-02-15T13:30:52.501381
Tunis,697449000,way,fuel,ستار اويل,36.8127621,10.1738642,,,,24/7,,2026-02-15T13:30:52.501381
Tunis,700204976,way,bank,بنك تونس العربي الدولي,36.8317387,10.179594,,,,,,2026-02-15T13:30:52.501381
Tunis,700204977,way,post_office,Tunis Cité El Mahrajène,36.8312211,10.1791006,,,,,,2026-02-15T13:30:52.501381
Tunis,700726128,way,bank,Star Assurances,36.804108,10.1815266,,,,,,2026-02-15T13:30:52.501381
Tunis,701894174,way,fuel,طوطال,36.8028179,10.165296,شارع باب بنات,,,,,2026-02-15T13:30:52.501381
Tunis,701894175,way,post_office,المدينة,36.8031321,10.1649908,,,,,,2026-02-15T13:30:52.501381
Tunis,701894176,way,post_office,El Omrane,36.8168008,10.1588588,,,,,,2026-02-15T13:30:52.501381
Tunis,715351183,way,place_of_worship,Mosquee El Salema,36.7619815,10.1911535,,,,,,2026-02-15T13:30:52.501381
Tunis,715916825,way,school,,36.7753326,10.1828412,,,,,,2026-02-15T13:30:52.501381
Tunis,716680657,way,school,,36.7744266,10.1832538,,,,,,2026-02-15T13:30:52.501381
Tunis,716680658,way,school,,36.7748124,10.18432,,,,,,2026-02-15T13:30:52.501381
Tunis,747794358,way,restaurant,Mokito,36.8356913,10.1792326,,+216 29 300 029,,,,2026-02-15T13:30:52.501381
Tunis,756027825,way,police,,36.8006382,10.1913723,,,,,,2026-02-15T13:30:52.501381
Tunis,756031562,way,fast_food,,36.8003606,10.1908114,,,,,,2026-02-15T13:30:52.501381
Tunis,766764935,way,place_of_worship,,36.7989965,10.1262616,,,,,,2026-02-15T13:30:52.501381
Tunis,770678126,way,college,المدرسة الإبتدائية الكبارية 1,36.7636153,10.1935627,,,,,,2026-02-15T13:30:52.501381
Tunis,775730952,way,bank,بنك الأمان,36.8292051,10.202918,,,,,,2026-02-15T13:30:52.501381
Tunis,779255928,way,parking,,36.8315112,10.2256963,,,,,,2026-02-15T13:30:52.501381
Tunis,782841325,way,marketplace,,36.7969229,10.1329002,,,,,,2026-02-15T13:30:52.501381
Tunis,786018234,way,arts_centre,Maison de Culture du Bardo,36.806879,10.1391227,Rue du 13 Août,,,,,2026-02-15T13:30:52.501381
Tunis,786018236,way,cafe,Follow Me,36.8079155,10.1381475,,,,,,2026-02-15T13:30:52.501381
Tunis,789974881,way,clinic,Clinique Avicenne,36.8424018,10.1600256,Avenue Tahar Sfar,+216 71 888 000,https://www.cliniqueavicenne.com/,,,2026-02-15T13:30:52.501381
Tunis,790430456,way,clinic,مصحة الامان,36.8382409,10.1695986,Rue Aziza Othmana,+216 70 016 340,,,,2026-02-15T13:30:52.501381
Tunis,790430457,way,clinic,Cabinet Dr.Farah Abbes,36.8389283,10.1696783,نهج عزيزة عثمانة,,,,,2026-02-15T13:30:52.501381
Tunis,797729893,way,place_of_worship,جامع الرحمة,36.8343877,10.1993262,,,,,,2026-02-15T13:30:52.501381
Tunis,798045051,way,university,كلية العلوم القانونية والسياسية والاجتماعية بتونس,36.8454986,10.1866609,,,,,,2026-02-15T13:30:52.501381
Tunis,798126882,way,university,مدرسة الامام مالك للعلوم الشرعية,36.8357673,10.1395091,,,,,,2026-02-15T13:30:52.501381
Tunis,798307808,way,university,معهد الدراسات العليا في تونس,36.8234722,10.1778483,شارع يوغرطة,,,,,2026-02-15T13:30:52.501381
Tunis,802495224,way,arts_centre,مركز ثقافي,36.7959436,10.1480646,,,,,,2026-02-15T13:30:52.501381
Tunis,803662329,way,arts_centre,Centre culturel Hassan Zmerli,36.7924301,10.1741902,,,,,,2026-02-15T13:30:52.501381
Tunis,803663068,way,school,Lycée Louis Pasteur,36.8204128,10.1820834,شارع لويس براي,,https://www.lyceepasteurtunis.com/,,,2026-02-15T13:30:52.501381
Tunis,803668452,way,fountain,,36.8219231,10.1787707,,,,,,2026-02-15T13:30:52.501381
Tunis,803668453,way,fountain,,36.8219769,10.1788818,,,,,,2026-02-15T13:30:52.501381
Tunis,803668454,way,fountain,,36.8220437,10.1787458,,,,,,2026-02-15T13:30:52.501381
Tunis,803668455,way,fountain,,36.8219848,10.1787394,,,,,,2026-02-15T13:30:52.501381
Tunis,803668456,way,fountain,,36.8220431,10.1788455,,,,,,2026-02-15T13:30:52.501381
Tunis,803669135,way,arts_centre,Maison de l'image,36.8388525,10.1678382,نهج طارق ابن زياد,,https://maisonimage.tn/,,,2026-02-15T13:30:52.501381
Tunis,839015364,way,parking,,36.8088753,10.178707,,,,,,2026-02-15T13:30:52.501381
Tunis,839015365,way,parking,,36.8084689,10.1775048,,,,,,2026-02-15T13:30:52.501381
Tunis,839015366,way,parking,,36.8079326,10.1780383,,,,,,2026-02-15T13:30:52.501381
Tunis,839015367,way,parking,,36.8072063,10.1795096,,,,,,2026-02-15T13:30:52.501381
