"cod_ann","titre","type_transaction","region","gouvernorat","delegation","localite","nature","type_bien","nombre_chambres","nombre_pieces","surface_couverte","surface_jardin","surface_terrain","etage","meuble","parking","piscine","ascenseur","standing","etat","annee_construction","prix_montant","prix_texte","prix_complet","telephone_principal","telephones","telephones_listing","avec_photo","professionnel","nb_images","image_principale","image_1","image_2","image_3","image_4","image_5","image_6","image_7","image_8","date_modification","date_insertion","date_mise_a_jour","url","description_complete","description_courte","image_10","image_11","image_12","image_13","image_14","image_15","image_16","image_17","image_18","image_19","image_20","image_21","image_22","image_23","image_9","nombre_salles_bain","nombre_salons","rech_cod_loc","rech_cod_vil","type_logement","url_detail"
"3451331","Terrain de 400m2 à 480 d","vente","Soliman","Nabeul","Soliman","Soliman","Terrain","Terrain nu","","","400","","","","","","","","","","","192000","192 000","192 000 Dinar Tunisien (TND)","71293504","71293504 / 52190190 / 50486622","","True","False","5","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/756082_20260219_100437.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/756082_20260219_100437.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/756082_20260219_100447.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/756082_20260219_100458.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/756082_20260219_100509.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/756082_20260219_100520.jpg","","","","19/02/2026","19/02/2026 10:05","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451331&titre=Terrain%20de%20400m2%20%E0%20480%20d%20le%20m2","Offres  > Terrain  > Terrain nu Tunisie  > Nabeul  > Soliman  > Soliman borj cédria cité erriadh cheminot 2 400 m² 192 000 Dinar Tunisien (TND) terrain résidentiel r+2 à vendre à borj cédria quartier erriadh caractéristiques du bien : superficie : 400 m2 forme : carrée, parfaitement adaptée à la réalisation d’une villa isolée en r+2 titre foncier individuel en règle situation : zone erriadh lotissement cheminot 2 viabilisation complète : le terrain bénéficie de la disponibilité de tous les réseaux : eau potable électricité gaz naturel réseau télécom assainissement éclairage public environnement et accessibilité : quartier en plein développement à proximité immédiate : école primaire jardins d’enfants mosquée commerces à seulement 2 minutes du lycée, du technopôle et du complexe universitaire accès direct à tunis centre en 25 minutes via la nouvelle autoroute, assurant un compromis idéal entre sérénité résidentielle et proximité urbaine. prix : 480 dt/m² une opportunité d’investissement sécurisée offrant un excellent potentiel de valorisation à moyen et long terme. plus d’informations sur notre page facebook : classimmoweb.hammam-lif contact : siège : (+216) 71 293 504 tél / whatsapp : (+216) 52 190 190 (+216) 50 486 622 19/02/2026 19/02/2026","terrain résidentiel r+2 à vendre à borj cédria  quartier erriadh <br/>caractéristiques du bien : <br/>superficie : 400 m2 <br/>forme : carrée, parfaitement adaptée à la réalisation d’une villa isolée  ...');","","","","","","","","","","","","","","","","","","1171512","11715","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451331"
"3341739","Maison stade ben arous","vente","Ben Arous","Ben arous","Ben Arous","Ben Arous","Vente","Maisons","","","150","","","","","","","","","","","135000","135 000","135 000 Dinar Tunisien (TND)","93731099","93731099 / 94626888 / 27844761","","True","False","4","http://www.tunisie-annonce.com/upload2/202409/tunisie-annonce.com/photos/168335_20240902_173846.jpg","http://www.tunisie-annonce.com/upload2/202409/tunisie-annonce.com/photos/168335_20240902_173846.jpg","http://www.tunisie-annonce.com/upload2/202409/tunisie-annonce.com/photos/168335_20240902_173950.jpg","http://www.tunisie-annonce.com/upload2/202409/tunisie-annonce.com/photos/168335_20240902_174041.jpg","http://www.tunisie-annonce.com/upload2/202409/tunisie-annonce.com/photos/168335_20240902_174149.jpg","","","","","19/02/2026","31/08/2024 20:12","19/02/2026 10:04","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3341739&titre=Maison%20stade%20ben%20arous","Offres  > Vente  > Maisons Tunisie  > Ben arous  > Ben Arous  > Ben Arous mourouj4 150 m² 135 000 Dinar Tunisien (TND) agence immobilière elkarama une petitechambremet en vente une maison qui se compose d'une grande chambre et une petite chambre une cuisine bien propre et équipée une salle d'eau propre une grande terrasse sur laquelle on peut construire un duplex la maison est située à côté du stade de ben arous au centre de la ville pour plus d'information contactez93731099/94626888/9/27844761 31/08/2024 19/02/2026","agence immobilière elkarama  une petitechambremet en vente une maison qui se compose d une grande chambre et une petite chambre une cuisine bien propre et équipée une salle d eau propre une grande ter ...');","","","","","","","","","","","","","","","","","","1030101","10301","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3341739"
"3439269","Immeuble rivo à mjez","vente","Mejez El Bab","Beja","Mejez El Bab","Mejez El Bab","Vente","Autre","","","600","","","2","","","","","","","","700000","700 000","700 000 Dinar Tunisien (TND)","56970840","56970840","","True","True","5","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251204_155415.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251204_155415.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251204_155425.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251204_155439.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251204_155450.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251204_155457.jpg","","","","19/02/2026","04/12/2025 15:55","19/02/2026 10:03","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439269&titre=Immeuble%20rivo%20%E0%20mjez%20el%20beb","Offres  > Vente  > Autre Tunisie  > Beja  > Mejez El Bab  > Mejez El Bab 600 m² 700 000 Dinar Tunisien (TND) immeuble sur un terrain d'une superficie de 600m², situé à mjez el beb. au rdc se trouve un local commercial idéal pour un café avec un loyer de 1300dt. aux 1er et 2ème étages se trouve un duplex: le 1er étage abrite un s3, tandis que le 2ème étage comprend un s2 inachevé. contacter l'agent: 56970840 04/12/2025 19/02/2026","immeuble sur un terrain d une superficie de 600m², situé à mjez el beb. au rdc se trouve un local commercial idéal pour un café avec un loyer de 1300dt. aux 1er et 2ème étages se trouve un duplex: le  ...');","","","","","","","","","","","","","","","","","","1050535","10505","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439269"
"3444086","Av terrain 10500m sur la","vente","Hammamet","Nabeul","Hammamet","Hammamet","Terrain","Terrain nu","","","500","","","","","","","","","","","170000","170 000","170 000 Dinar Tunisien (TND)","99958728","99958728 / 99202001","99958728","True","False","3","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/770319_20260103_101030.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/770319_20260103_101030.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/770319_20260103_101105.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/770319_20260103_102118.jpg","","","","","","19/02/2026","03/01/2026 10:26","19/02/2026 10:02","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444086&titre=Av%20terrain%2010500m%20sur%20la%20route%20%E0%20bouficha","Offres  > Terrain  > Terrain nu Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet sud 10 500 m² 170 000 Dinar Tunisien (TND) av terrain de 10500m sur une route goudronnée à sidi said bouficha . l'eau et l'électricité disponible titre foncier . prix: 170md négociable pour plus d'infos appelez: 99958728/ 99202001 03/01/2026 19/02/2026","av terrain de 10500m sur une route goudronnée à sidi said  bouficha . <br/>l eau et l électricité disponible  <br/>titre foncier . <br/>prix: 170md négociable  <br/>pour plus d infos appelez: 99958728 ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444086"
"3429397","Duplex titré avec jardin","vente","Sidi Bousaid","Tunis","Carthage","Sidi Bousaid","Vente","Maisons","","","200","","","0","","","","","","rénové","","3500000","3 500 000","3 500 000 Dinar Tunisien (TND)","98128528","98128528 / 21817685 / 28852330","","True","False","5","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/769864_20251008_164531.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/769864_20251008_164531.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/769864_20251008_164541.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/769864_20251008_164552.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/769864_20251008_164601.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/769864_20251008_164613.jpg","","","","19/02/2026","08/10/2025 16:47","19/02/2026 10:02","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3429397&titre=Duplex%20titr%E9%20avec%20jardin%20%E0%20r%E9nover%20%E0%20sidi%20bou%20sa%EFd","Offres  > Vente  > Maisons Tunisie  > Tunis  > Carthage  > Sidi Bousaid sidi bousaid 200 m² 3 500 000 Dinar Tunisien (TND) la maison de l'immobilier vous propose à la vente, un duplex s3 à rénover qui représente une belle opportunité pour les amateurs d’authenticité et de charme méditerranéen situé au coeur du prestigieux village de sidi bou saïd. rez-de-chaussée un salon lumineux ouvrant sur un espace extérieur privatif, idéal pour profiter des beaux jours. étage trois chambres à coucher offrant un fort potentiel d’aménagement pour créer un espace nuit moderne et confortable. un bien rare qui, après rénovation, saura allier le cachet unique de sidi bou saïd à votre propre touche contemporaine 08/10/2025 19/02/2026","la maison de l immobilier vous propose à la vente, un duplex s3 à rénover qui représente une belle opportunité pour les amateurs d’authenticité et de charme méditerranéen situé au coeur du prestigieux ...');","","","","","","","","","","","","","","","","","","1010309","10103","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3429397"
"3441083","Terrain à mutuelleville","vente","Mutuelle Ville","Tunis","El Menzah","Mutuelle Ville","Vente","Autre","","","1000","","","","","","","","","","","3300000","3 300 000","3 300 000 Dinar Tunisien (TND)","52374536","52374536","","True","False","1","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/564342_20251215_100547.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/564342_20251215_100547.jpg","","","","","","","","19/02/2026","15/12/2025 10:08","19/02/2026 10:00","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441083&titre=Terrain%20%E0%20mutuelleville","Offres  > Vente  > Autre Tunisie  > Tunis  > El Menzah  > Mutuelle Ville mutuelle ville 1 000 m² 3 300 000 Dinar Tunisien (TND) terrain à vendre opportunité unique nous vous proposons un terrain à vendre à mutuelleville d’une surface de 1000m2, vocation r+2. idéal pour promoteurs, investisseurs et particuliers prix : 3.3 md pour plus de enseignements , veuillez contacter le 52 374 536. 15/12/2025 19/02/2026","terrain à vendre opportunité unique  <br/>nous vous proposons  un  <br/>terrain à vendre à mutuelleville d’une surface de 1000m2, vocation r+2.  <br/> idéal pour promoteurs,  investisseurs et particul ...');","","","","","","","","","","","","","","","","","","1010814","10108","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441083"
"3451327","Belle investissement de","vente","Sidi Daoud","Tunis","La Marsa","Sidi Daoud","Terrain","Terrain nu","","","800","","","","","","","","","","","1700000","1 700 000","1 700 000 Dinar Tunisien (TND)","99307890","99307890","99307890","True","False","1","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/788323_20260219_100024.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/788323_20260219_100024.jpg","","","","","","","","19/02/2026","19/02/2026 10:00","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451327&titre=Belle%20investissement%20%20de%20800%20m%E8tre%20carr%E9","Offres  > Terrain  > Terrain nu Tunisie  > Tunis  > La Marsa  > Sidi Daoud 800 m² 1 700 000 Dinar Tunisien (TND) a vendre un terrain de 800 m² titre foncier urbaine individuel r+4 situé derrière carrefour la marsa avec deux façade magnifique. prix: 1700 md tel: 99.307.890 19/02/2026 19/02/2026","a vendre un terrain de 800 m² titre foncier urbaine individuel r+4 situé derrière carrefour la marsa avec deux façade magnifique. <br/>prix: 1700 md <br/>tel: 99.307.890');","","","","","","","","","","","","","","","","","","1011733","10117","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451327"
"3451326","Terrain de 400m2 à 4","vente","Borj Cedria","Ben arous","Hammam Chatt","Borj Cedria","Terrain","Terrain nu","","","400","","","","","","","","","","","1192000","1 192 000","1 192 000 Dinar Tunisien (TND)","71293504","71293504 / 52190190 / 50486622","","True","True","5","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/528433_20260219_095636.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/528433_20260219_095636.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/528433_20260219_095648.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/528433_20260219_095659.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/528433_20260219_095710.jpg","http://www.tunisie-annonce.com/upload2/202602/annonces-tunisie.net/photos/528433_20260219_095721.jpg","","","","19/02/2026","19/02/2026 10:00","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451326&titre=Terrain%20de%20400m2%20%E0%20480%20d%20le%20m2","Offres  > Terrain  > Terrain nu Tunisie  > Ben arous  > Hammam Chatt  > Borj Cedria borj cédria cité erriadh cheminot 2 400 m² 1 192 000 Dinar Tunisien (TND) terrain résidentiel r+2 à vendre à borj cédria quartier erriadh caractéristiques du bien : superficie : 400 m2 forme : carrée, parfaitement adaptée à la réalisation d’une villa isolée en r+2 titre foncier individuel en règle situation : zone erriadh lotissement cheminot 2 viabilisation complète : le terrain bénéficie de la disponibilité de tous les réseaux : eau potable électricité gaz naturel réseau télécom assainissement éclairage public environnement et accessibilité : quartier en plein développement à proximité immédiate : école primaire jardins d’enfants mosquée commerces à seulement 2 minutes du lycée, du technopôle et du complexe universitaire accès direct à tunis centre en 25 minutes via la nouvelle autoroute, assurant un compromis idéal entre sérénité résidentielle et proximité urbaine. prix : 480 dt/m² une opportunité d’investissement sécurisée offrant un excellent potentiel de valorisation à moyen et long terme. plus d’informations sur notre page facebook : classimmoweb.hammam-lif contact : siège : (+216) 71 293 504 tél / whatsapp : (+216) 52 190 190 (+216) 50 486 622 19/02/2026 19/02/2026","terrain résidentiel r+2 à vendre à borj cédria  quartier erriadh <br/>caractéristiques du bien : <br/>superficie : 400 m2 <br/>forme : carrée, parfaitement adaptée à la réalisation d’une villa isolée  ...');","","","","","","","","","","","","","","","","","","1030602","10306","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451326"
"3445571","Appartement au rdc avec","vente","Nouvelle Medina","Ben arous","Nouvelle Medina","Nouvelle Medina","Vente","App. 3 pièc","3","4","24","","","","","","","","","","","370000","370 000","370 000 Dinar Tunisien (TND)","26391000","26391000","26391000","True","False","5","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260110_092825.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260110_092825.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260110_092839.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260110_092853.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260110_092909.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260110_092924.jpg","","","","19/02/2026","10/01/2026 09:29","19/02/2026 10:00","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445571&titre=Appartement%20au%20rdc%20avec%20une%20terrasse","Offres  > Vente  > Appart. 3 pièces Tunisie  > Ben arous  > Nouvelle Medina  > Nouvelle Medina المدينة الجديدة 141 m² 370 000 Dinar Tunisien (TND) un appartement s+3 à vendre direct promoteur au rdc d'une résidence à el medina eljadida 3- ben arous . avec une terrasse de 24m² pour plus de détails merci de contacter 26391000 10/01/2026 19/02/2026","un appartement s+3 à vendre direct promoteur au rdc d une résidence à el medina eljadida 3- ben arous . avec une terrasse de 24m² pour plus de détails merci de contacter 26391000');","","","","","","","","","","","","","","","","","","1031102","10311","S+3","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445571"
"3445804","Local commercial au rdc","vente","Nouvelle Medina","Ben arous","Nouvelle Medina","Nouvelle Medina","Bureaux & Commer","Surfaces","","","79","","","","","","","","","","","283000","283 000","283 000 Dinar Tunisien (TND)","26391000","26391000","26391000","True","False","1","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260112_100732.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/778277_20260112_100732.jpg","","","","","","","","19/02/2026","12/01/2026 10:08","19/02/2026 09:59","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445804&titre=Local%20commercial%20au%20rdc","Offres  > Bureaux & Commerces  > Surfaces Tunisie  > Ben arous  > Nouvelle Medina  > Nouvelle Medina medina jadida 3 ben arous 79 m² 283 000 Dinar Tunisien (TND) local commercial à vendre direct promoteur au rdc d'une résidence à el medina eljadida 3. pour plus de détails contactez 26391000 12/01/2026 19/02/2026","local commercial à vendre direct promoteur au rdc d une résidence à el medina eljadida 3. pour plus de détails contactez 26391000');","","","","","","","","","","","","","","","","","","1031102","10311","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445804"
"3401049","Terrain à ennasr","vente","Cite Ennasr 2","Ariana","Ariana Ville","Cite Ennasr 2","Vente","Autre","","","880","","","","","","","","","","","1056000","1 056 000","1 056 000 Dinar Tunisien (TND)","52374536","52374536","","True","False","1","http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/564342_20250512_122416.jpg","http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/564342_20250512_122416.jpg","","","","","","","","19/02/2026","12/05/2025 12:24","19/02/2026 09:59","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3401049&titre=Terrain%20%E0%20ennasr","Offres  > Vente  > Autre Tunisie  > Ariana  > Ariana Ville  > Cite Ennasr 2 880 m² 1 056 000 Dinar Tunisien (TND) a vendre terrain à ennasr a vendre un terrain à ennasr,d'une superficie de 880 m2 un trés bel emplacement ,un titre dans l’indivision avec compromis de partage. vocation r+3 prix : 1200 dt/m2 . pour plus d'informations contactez le 216 52 37 45 36. 12/05/2025 19/02/2026","a vendre terrain à ennasr <br/> a vendre un terrain à ennasr,d une superficie de 880 m2 un trés bel emplacement  ,un titre dans l’indivision avec compromis de partage. <br/>vocation r+3 <br/>prix : 12 ...');","","","","","","","","","","","","","","","","","","1020115","10201","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3401049"
"3104014","Villa avec étage pour famille","vente","Hammam Sousse","Sousse","Hammam Sousse","Hammam Sousse","Vente","Maisons","3","","220","","","","","True","","","","","","600000","600 000","600 000 Dinar Tunisien (TND)","96449326","96449326 / 23404967","","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","19/02/2026","01/06/2022 20:39","19/02/2026 09:54","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3104014&titre=Villa%20avec%20%E9tage%20pour%20famille%20a%20hammam%20sousse","Offres  > Vente  > Maisons Tunisie  > Sousse  > Hammam Sousse  > Hammam Sousse a hammam sousse 600 m² 600 000 Dinar Tunisien (TND) a vendre villa avec étage pour famille à hammam sousse surface terrain 220 m² surface couvert 380 m² composé 03 chambres salon cuisine salle de bain salle d'eau terrasse hammem 3arbi mejel garage jardin étage composé 04 chambres salon cuisine salle de bain salle d'eau terrasse bienderi titre foncier 01/06/2022 19/02/2026","a vendre villa avec étage pour famille  à hammam sousse  <br/>surface terrain 220 m² surface couvert 380 m² composé 03 chambres salon cuisine salle de bain salle d eau terrasse hammem 3arbi mejel gara ...');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1210410","12104","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3104014"
"3426546","Bonne occasion av 2 gara","vente","Hammamet","Nabeul","Hammamet","Hammamet","Bureaux & Commer","Atelier","","","160","","","","","True","","","","","","145000","145 000","145 000 Dinar Tunisien (TND)","99958728","99958728 / 99202001","","True","False","2","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250923_134929.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250923_134929.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250923_134944.jpg","","","","","","","19/02/2026","23/09/2025 13:50","19/02/2026 09:52","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3426546&titre=Bonne%20occasion%20av%202%20garages%20%E0%20hammamet","Offres  > Bureaux & Commerces  > Atelier,Garage Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet sud 160 m² 145 000 Dinar Tunisien (TND) av 2 garages commerciale sur la route goudronné à hammamet sud . 1 compteur d'eau et 2 compteurs d'électricité. superficie: 160m prix: 145md négociable pour plus d'infos appelez: 99958728/ 99202001 whatsapp: 99202001 23/09/2025 19/02/2026","av 2 garages commerciale sur la route goudronné à hammamet sud . <br/>1 compteur d eau et 2 compteurs d électricité. <br/>superficie: 160m <br/>prix: 145md négociable <br/>pour plus d infos appelez: 9 ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3426546"
"3418721","Boumhal terrain","vente","Bou Mhel","Ben arous","Bou Mhel El Bassatine","Bou Mhel","Terrain","Terrain nu","","","312","","","","","","","","","","","99840","99 840","99 840 Dinar Tunisien (TND)","98589503","98589503 / 53375338","98589503","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","19/02/2026","09/08/2025 11:40","19/02/2026 09:52","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3418721&titre=Boumhal%20terrain","Offres  > Terrain  > Terrain nu Tunisie  > Ben arous  > Bou Mhel El Bassatine  > Bou Mhel boumhal 312 m² 99 840 Dinar Tunisien (TND) a vendre a boumhal route chela un lot de 312 m2 proche de la route principale et de la salle des fetes zinine en cooproprite pour plus bde details vous pouvez appeler le 98589503 ou le 53375338 agence 09/08/2025 19/02/2026","a vendre a boumhal route chela  un lot de 312 m2  <br/>proche de la route principale et de la salle des fetes zinine  <br/>en cooproprite <br/>pour plus bde details vous pouvez appeler le 98589503 ou  ...');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1030201","10302","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3418721"
"3435914","Av terrain de 240m pas l","vente","Hammamet","Nabeul","Hammamet","Hammamet","Terrain","Terrain nu","","","240","","","","","","","","","","","35000","35 000","35 000 Dinar Tunisien (TND)","99958728","99958728 / 99202001","99958728 / 99202001","True","False","3","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/770319_20251117_105110.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/770319_20251117_105110.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/770319_20251117_105212.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/770319_20251117_105223.jpg","","","","","","19/02/2026","17/11/2025 10:56","19/02/2026 09:52","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3435914&titre=Av%20terrain%20de%20240m%20pas%20loin%20de%20hammamet%20yasmine","Offres  > Terrain  > Terrain nu Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet sud 240 m² 35 000 Dinar Tunisien (TND) av beau terrain de 240m situé à douikhla à 5km de hammamet yasmine . l'eau et l'électricité disponible titre foncier prix: 35md pour plus d'infos appelez: 99958728/ 99202001 17/11/2025 19/02/2026","av beau terrain de 240m situé à douikhla à 5km de hammamet yasmine . <br/>l eau et l électricité disponible  <br/>titre foncier <br/>prix: 35md  <br/>pour plus d infos appelez: 99958728/ 99202001');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3435914"
