prix,type_transaction,type_bien,gouvernorat,ville,surface_m2,nb_pieces,nb_chambres,nb_images,image_url,source,has_double_vitrage,has_climatisation,has_jardin,has_securite,has_cuisine_equip,has_meuble,has_porte_blindee,has_piscine,has_terrasse,has_vue_mer,has_neuf,has_vue_montagne,has_ascenseur,has_chauffage,has_cheminee,has_concierge,has_standing,has_garage,gouvernorat_enc,type_bien_enc,source_enc
1500.0,1,Appartement,Sousse,Khezama Est,60.0,1.0,1.0,4,https://www.mubawab-media.com/ad/8/190/837F/h/gallery_80770601.avif,mubawab,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,20,1,0
1400.0,1,Appartement,Tunis,La Marsa,145.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/304/106F/h/IMG-20260121-WA0019_81974364.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1400.0,1,Appartement,Sousse,Sousse Corniche,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/287/923F/h/Copie%20de%20Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20%288%29_81800419.avif,mubawab,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,20,1,0
1250.0,1,Appartement,Sousse,Sousse Corniche,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/268/573F/h/Copie%20de%20Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20%2850%29_81593728.avif,mubawab,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,20,1,0
1500.0,1,Appartement,Sousse,Sousse Corniche,160.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/279/609F/h/Copie%20de%20Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20%2858%29_81712069.avif,mubawab,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,20,1,0
4700.0,1,Appartement,Tunis,La Marsa,110.0,5.0,4.0,4,https://www.mubawab-media.com/ad/8/096/077F/h/image_1_79808546.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,23,1,0
2200.0,1,Appartement,Tunis,Le Kram,110.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/288/849F/h/thumb_1262413_property_xlarge_81810228.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
3700.0,1,Appartement,Tunis,La Marsa,300.0,5.0,5.0,4,https://www.mubawab-media.com/ad/8/258/057F/h/thumb_1214571_property_xlarge_81467879.avif,mubawab,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
2700.0,1,Appartement,Ariana,La Soukra,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/304/844F/h/gallery_81981199.avif,mubawab,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
7500.0,1,Appartement,Tunis,La Marsa,250.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/250/644F/h/1e993145-b37c-4b29-a778-af717b76fc53_81392444.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,23,1,0
2600.0,1,Appartement,Tunis,La Marsa,200.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/293/590F/h/WhatsApp%20Image%202026-02-10%20at%2019.06.59_81944623.avif,mubawab,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,23,1,0
2850.0,1,Appartement,Tunis,Le Kram,80.0,3.0,3.0,2,,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1700.0,1,Appartement,Tunis,Cité El Khadra,130.0,3.0,2.0,3,,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,23,1,0
700.0,1,Appartement,Nabeul,Nabeul,60.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/245/994F/h/1_81346110.avif,mubawab,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,0
1200.0,1,Appartement,Ariana,La Soukra,60.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/305/576F/h/thumb_1280995_property_xlarge_81988540.avif,mubawab,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
800.0,1,Appartement,Sousse,Sousse Ville,80.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/305/578F/h/WhatsApp%20Image%202026-02-18%20at%2014.02.34%20%281%29_81988531.avif,mubawab,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,20,1,0
1100.0,1,Appartement,Nabeul,Hammamet,110.0,5.0,2.0,4,https://www.mubawab-media.com/ad/8/236/089F/h/1_81242345.avif,mubawab,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0
1600.0,1,Appartement,Nabeul,Nabeul,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/219/528F/h/thumb_1163974_property_xlarge_81064867.avif,mubawab,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,16,1,0
1400.0,1,Appartement,Nabeul,Hammamet,120.0,5.0,3.0,4,https://www.mubawab-media.com/ad/8/288/241F/h/1_81803925.avif,mubawab,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16,1,0
1800.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,3,,mubawab,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,23,1,0
2500.0,1,Appartement,Tunis,Le Kram,117.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/301/420F/h/WhatsApp%20Image%202026-02-09%20at%203.14.58%20PM%20%283%29_81947033.avif,mubawab,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
1950.0,1,Appartement,Tunis,La Marsa,155.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/286/573F/h/photo_00_81922678.avif,mubawab,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,0
2800.0,1,Appartement,Tunis,La Marsa,200.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/125/563F/h/photo_0_80103072.avif,mubawab,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
800.0,1,Appartement,Nabeul,Nabeul,100.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/243/204F/h/596821663_122151682634862690_2102902546576526949_n_81663070.avif,mubawab,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,16,1,0
700.0,1,Appartement,Sousse,Sousse Ville,70.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/289/691F/h/thumb_916717_property_big_81818873.avif,mubawab,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
2600.0,1,Appartement,Tunis,Le Kram,150.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/251/002F/h/thumb_1203941_property_xlarge_81395563.avif,mubawab,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
2200.0,1,Appartement,Tunis,Le Kram,129.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/294/120F/h/thumb_1268325_property_large_81865285.avif,mubawab,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1350.0,1,Appartement,Sousse,Akouda,80.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/305/374F/h/50%20232%20727%20%287%29_81986688.avif,mubawab,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,20,1,0
5600.0,1,Appartement,Tunis,Le Kram,110.0,4.0,4.0,4,https://www.mubawab-media.com/ad/8/301/429F/h/WhatsApp%20Image%202026-02-10%20at%2016.48.07_81947106.avif,mubawab,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,23,1,0
1650.0,1,Appartement,Tunis,La Marsa,70.0,1.0,1.0,4,https://www.mubawab-media.com/ad/8/191/073F/h/31aa03a9-7ea5-461c-b3b6-799d9dc80a28_864be909-e4a5-4fe5-bcb3-3428cbc9095b_80772747.avif,mubawab,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,23,1,0
1800.0,1,Appartement,Tunis,La Marsa,80.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/296/634F/h/f75f3baa-9b60-4f49-b5bf-7e606ed724d6_4_81895355.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
2300.0,1,Appartement,Tunis,Le Kram,100.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/258/489F/h/3e87e9b4-7144-46b4-9fc8-473b81090b17_1_81472235.avif,mubawab,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
3200.0,1,Appartement,Tunis,La Marsa,150.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/296/570F/h/e88a5e5e-16fa-4895-8a1e-5ba64fef59fc_1_81894735.avif,mubawab,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
3300.0,1,Appartement,Tunis,La Marsa,130.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/297/567F/h/b875bc43-740f-42f8-9b0f-5a6d256fc18e_4_81905009.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1800.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/296/626F/h/34bf932d-d937-413d-a5fd-0cdbd7ad3fe7_8_81895316.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1500.0,1,Appartement,Tunis,Le Kram,75.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/301/025F/h/a41cc329-b569-42e0-88e0-f42d53bd95ec_1_81942968.avif,mubawab,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
5500.0,1,Appartement,Tunis,La Marsa,320.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/279/402F/h/6d1c84c0-207f-4665-84f8-12d59e077cd4_4_81710119.avif,mubawab,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,23,1,0
2300.0,1,Appartement,Tunis,Le Kram,87.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/068/422F/h/logo1_79539989.avif,mubawab,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,23,1,0
2900.0,1,Appartement,Tunis,Le Kram,130.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/242/792F/h/f9533fb2-9b06-4347-a8c1-f903c396925e_11_81309920.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,23,1,0
4500.0,1,Appartement,Tunis,La Marsa,220.0,1.0,3.0,4,https://www.mubawab-media.com/ad/8/259/032F/h/9f7e0861-60e0-4198-b5f1-719096eaeac0_1_81478056.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
8500.0,1,Appartement,Tunis,La Marsa,250.0,1.0,3.0,4,https://www.mubawab-media.com/ad/8/213/736F/h/14cf9f17-0a2c-4681-bdfe-7e7ff5ddff95_f341b527-5194-4f3e-ad8b-412a5d4eeeb9_81002560.avif,mubawab,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,23,1,0
3000.0,1,Appartement,Tunis,Le Kram,150.0,1.0,4.0,4,https://www.mubawab-media.com/ad/8/259/063F/h/8d066296-29ef-45e6-9250-7b4c6d890e66_6e62819d-2484-4f84-aacc-78194063283a_81478363.avif,mubawab,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
2200.0,1,Appartement,Tunis,Le Kram,100.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/266/019F/h/d3460b41-c1eb-4d87-b817-eff8bdc2e7a2_1_81563492.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
3200.0,1,Appartement,Tunis,La Marsa,130.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/199/217F/h/07dd601f-82d0-4e37-bdb0-a37485c617e0_photo%204_80853982.avif,mubawab,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
3000.0,1,Appartement,Tunis,La Marsa,150.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/302/071F/h/0f99b76b-9125-4298-8924-ddac7593e794_81953914.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
4250.0,1,Appartement,Tunis,La Marsa,240.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/304/347F/h/79d756a5-7cef-4454-9530-c7c8db7d5158_81976947.avif,mubawab,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,23,1,0
800.0,1,Appartement,Nabeul,Nabeul,90.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/294/249F/h/thumb_1268424_property_xlarge_81866950.avif,mubawab,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,16,1,0
900.0,1,Appartement,Nabeul,Nabeul,150.0,5.0,4.0,4,https://www.mubawab-media.com/ad/8/294/276F/h/thumb_1268439_property_xlarge_81867192.avif,mubawab,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0
1700.0,1,Appartement,Nabeul,Hammamet,90.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/223/088F/h/IMG_20251014_095221_81229088.avif,mubawab,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,16,1,0
2000.0,1,Appartement,Tunis,Le Kram,135.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/302/834F/h/011c5c93-8297-4c5f-a90d-ae87e7ea9aed_81961810.avif,mubawab,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,23,1,0
2800.0,1,Appartement,Tunis,Le Kram,183.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/287/295F/h/sal.49_81793916.avif,mubawab,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
1450.0,1,Appartement,Tunis,Le Kram,67.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/288/657F/h/ss.24%20%281%29_81808193.avif,mubawab,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,23,1,0
1550.0,1,Appartement,Tunis,Le Kram,70.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/305/482F/h/logo1_81987501.avif,mubawab,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,23,1,0
2000.0,1,Appartement,Tunis,Le Kram,110.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/243/853F/h/013dc0fe-3989-4fc6-9bbb-f99be5e43bf8_81321166.avif,mubawab,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,23,1,0
2300.0,1,Appartement,Tunis,Le Kram,110.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/245/166F/h/eedf7820-1513-4483-a0ad-ed3d9623ca7e_81337070.avif,mubawab,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,23,1,0
2400.0,1,Appartement,Tunis,Le Kram,110.0,4.0,2.0,4,https://www.mubawab-media.com/ad/8/295/277F/h/29a26a2b-4b45-4bf6-9e79-04ec045adf59_81880753.avif,mubawab,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,23,1,0
3100.0,1,Appartement,Tunis,Le Kram,110.0,4.0,4.0,4,https://www.mubawab-media.com/ad/8/182/013F/h/0aac64e8-9bb1-4765-92cf-e6a2df5c3d0e_81307323.avif,mubawab,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
3200.0,1,Appartement,Tunis,Le Kram,110.0,5.0,3.0,4,https://www.mubawab-media.com/ad/8/271/742F/h/50d2c52e-5c39-4978-a04b-5d00a5ff60d5_81627129.avif,mubawab,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,23,1,0
3600.0,1,Appartement,Tunis,Le Kram,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/287/471F/h/1ab64166-9147-4643-adce-70a5e7b7c223_81795756.avif,mubawab,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,23,1,0
8000.0,1,Appartement,Tunis,La Marsa,110.0,8.0,6.0,4,https://www.mubawab-media.com/ad/8/287/774F/h/22745c43-20f2-45c7-8ac7-531730c193ad_81798886.avif,mubawab,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,23,1,0
2100.0,1,Appartement,Tunis,Le Kram,100.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/254/440F/h/77578bc3-5b73-4990-bfd3-1ca3ec9b35a3_81432503.avif,mubawab,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,23,1,0
3200.0,1,Appartement,Tunis,La Marsa,130.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/199/217F/h/07dd601f-82d0-4e37-bdb0-a37485c617e0_photo%204_80853982.avif,mubawab,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
850.0,1,Appartement,Tunis,La Marsa,57.0,1.0,1.0,4,https://www.mubawab-media.com/ad/8/301/657F/h/logo1_81949365.avif,mubawab,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,1,0
2500.0,1,Appartement,Tunis,Le Kram,180.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/234/874F/h/logo1_81229976.avif,mubawab,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,23,1,0
1700.0,1,Appartement,Tunis,Le Kram,65.0,1.0,1.0,4,https://www.mubawab-media.com/ad/7/982/923F/h/logo1_81961384.avif,mubawab,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,23,1,0
2700.0,1,Appartement,Tunis,Le Kram,160.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/213/879F/h/logo1_81977147.avif,mubawab,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1000.0,1,Appartement,Ariana,La Soukra,67.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/289/710F/h/thumb_1263359_property_large_81819058.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
1700.0,1,Appartement,Tunis,Le Kram,85.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/292/127F/h/salon.38%20%281%29_81844640.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,23,1,0
4500.0,1,Appartement,Tunis,La Marsa,175.0,4.0,2.0,4,https://www.mubawab-media.com/ad/8/250/701F/h/thumb_1204257_property_large_81392799.avif,mubawab,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
4000.0,1,Appartement,Tunis,La Marsa,150.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/252/827F/h/thumb_1207262_property_large_81413976.avif,mubawab,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
700.0,1,Appartement,Tunis,Le Bardo,90.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/302/438F/h/6dff3328-d125-4a15-b0fc-f2ee574659a7_81964825.avif,mubawab,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,1,0
4000.0,1,Appartement,Tunis,La Marsa,140.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/290/296F/h/thumb_1073731_property_large_81825396.avif,mubawab,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
3500.0,1,Appartement,Tunis,La Marsa,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/298/540F/h/PHOTO-2026-02-04-15-26-36_81917944.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,23,1,0
6000.0,1,Appartement,Tunis,La Marsa,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/251/762F/h/IMG_5486_81403280.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,23,1,0
7000.0,1,Appartement,Tunis,La Marsa,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/252/424F/h/IMG_5443_81409976.avif,mubawab,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,23,1,0
2600.0,1,Appartement,Tunis,La Marsa,130.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/298/900F/h/photo_0_81921680.avif,mubawab,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,23,1,0
1550.0,1,Appartement,Tunis,Le Kram,70.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/305/482F/h/logo1_81987501.avif,mubawab,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,23,1,0
800.0,1,Appartement,Tunis,Le Kram,50.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/301/768F/h/48d0e1bd-579b-47ee-8268-2ca2e39b60c5_81983571.avif,mubawab,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,23,1,0
900.0,1,Appartement,Tunis,La Goulette,80.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/296/968F/h/2bda58c9-607b-412a-9c60-2d4c8999e7e4_81898860.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
2000.0,1,Appartement,Ariana,Ariana Ville,210.0,3.0,3.0,1,,mubawab,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
1800.0,1,Appartement,Tunis,El Menzah,140.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/108/457F/h/thumb_1036551_property_large_79928462.avif,mubawab,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1060.0,1,Appartement,Tunis,La Marsa,70.0,2.0,1.0,1,,mubawab,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,23,1,0
2800.0,1,Appartement,Tunis,Le Kram,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/305/416F/h/image_1_81986980.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,23,1,0
1800.0,1,Appartement,Tunis,La Marsa,110.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/305/414F/h/thumb_1280840_property_large_81986945.avif,mubawab,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
1800.0,1,Appartement,Tunis,Le Kram,110.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/302/020F/h/WhatsApp%20Image%202026-02-12%20at%2010.20.50%20%283%29_81953377.avif,mubawab,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,23,1,0
2200.0,1,Appartement,Tunis,Le Kram,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/244/205F/h/WhatsApp%20Image%202026-01-21%20at%2017.12.41_81946904.avif,mubawab,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,23,1,0
1400.0,1,Appartement,Tunis,La Marsa,75.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/300/019F/h/photo_01_81933142.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,23,1,0
1250.0,1,Appartement,Ariana,La Soukra,60.0,3.0,1.0,4,https://www.mubawab-media.com/ad/8/292/549F/h/c99a81c5-29c3-4d0a-8fc2-b040a62c94df_81849085.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
2100.0,1,Appartement,Sousse,Khezama Est,200.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/277/475F/h/843418bb-bf03-4290-9a0e-661e40e30f1d_81688905.avif,mubawab,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,20,1,0
1700.0,1,Appartement,Sousse,Sousse Corniche,130.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/300/630F/h/Copie%20de%20Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20-%202026-02-10T101213.087_81938905.avif,mubawab,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,20,1,0
1200.0,1,Appartement,Tunis,El Menzah,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/298/450F/h/photo_0_81917110.avif,mubawab,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,23,1,0
2300.0,1,Appartement,Tunis,Le Kram,130.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/239/576F/h/83f94395-1019-414e-a5f1-d297b1cb2ad6_81977595.avif,mubawab,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,23,1,0
1600.0,1,Appartement,Ariana,La Soukra,150.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/235/287F/h/60abbb70-7df8-4594-8807-028e4d690965_81898424.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
1500.0,1,Appartement,Tunis,Le Kram,110.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/268/931F/h/b21229a6-6177-4484-b108-6df89d39e6d0_81640603.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
2300.0,1,Appartement,Tunis,La Marsa,120.0,2.0,2.0,3,,mubawab,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,23,1,0
1100.0,1,Appartement,Ariana,Ariana Ville,100.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/301/055F/h/thumb_1276384_property_large_81943277.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
6000.0,1,Appartement,Sousse,Akouda,1500.0,6.0,6.0,4,https://www.mubawab-media.com/ad/7/903/932F/h/thumb_56768_property_large_73999432.avif,mubawab,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,20,1,0
2800.0,1,Appartement,Sousse,Hammam Sousse,100.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/266/095F/h/thumb_63873_property_xlarge_81564213.avif,mubawab,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,20,1,0
2500.0,1,Appartement,Sousse,Sousse Ville,110.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/304/139F/h/thumb_65275_property_xlarge_81974742.avif,mubawab,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,20,1,0
2200.0,1,Appartement,Nabeul,Hammamet,200.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/281/844F/h/1_81739947.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,16,1,0
1350.0,1,Appartement,Ariana,La Soukra,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/293/436F/h/thumb_1267209_property_xlarge_81858235.avif,mubawab,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
2800.0,1,Appartement,Tunis,La Marsa,70.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/293/617F/h/IMG-20260127-WA0014_81860061.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,23,1,0
4500.0,1,Appartement,Tunis,La Marsa,180.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/257/482F/h/thumb_1213658_property_large_81461677.avif,mubawab,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,23,1,0
