gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23,1.0,0.8148,36.8769,10.3247,200.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3258,4,0,3500.0,https://www.mubawab-media.com/ad/7/566/561F/h/20250929_110726_81166778.avif,https://www.mubawab-media.com/ad/7/566/561F/h/20250929_110726_81166778.avif | https://www.mubawab-media.com/ad/7/566/561F/h/20250929_110500_81166768.avif | https://www.mubawab-media.com/ad/7/566/561F/h/20250929_110720_81166779.avif | https://www.mubawab-media.com/ad/7/566/561F/h/IMG-20230922-WA0009_79822808.avif,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
1,0.3361,0.2222,36.899,10.2358,70.0,2.0,1.0,1,0.5,0.4235,2.0,43985.0,0.3016,4,0,2000.0,https://www.mubawab-media.com/ad/8/286/473F/h/IMG_4221_81785110.avif,https://www.mubawab-media.com/ad/8/286/473F/h/IMG_4221_81785110.avif | https://www.mubawab-media.com/ad/8/286/473F/h/IMG_4209_81785111.avif | https://www.mubawab-media.com/ad/8/286/473F/h/IMG_4213_81785112.avif | https://www.mubawab-media.com/ad/8/286/473F/h/IMG_4211_81785113.avif,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
23,1.0,0.9259,36.844,10.3247,180.0,1.0,3.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,0,3000.0,nan,https://www.mubawab-media.com/ad/8/197/199F/h/695ebc4e-43df-4124-8079-8e8a763be293_80859498.avif,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0
23,0.7283,0.2407,36.819,10.1658,80.0,3.0,2.0,0,0.5,0.6863,2.0,2562.03,0.2706,4,0,1400.0,https://www.mubawab-media.com/ad/8/286/464F/h/gallery_81784967.avif,https://www.mubawab-media.com/ad/8/286/464F/h/gallery_81784967.avif | https://www.mubawab-media.com/ad/8/286/464F/h/gallery_81784968.avif | https://www.mubawab-media.com/ad/8/286/464F/h/gallery_81784976.avif | https://www.mubawab-media.com/ad/8/286/464F/h/gallery_81784977.avif,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
23,0.7283,0.2407,36.819,10.1658,60.0,3.0,2.0,0,0.5,0.6863,2.0,2562.03,0.2706,4,0,1200.0,https://www.mubawab-media.com/ad/8/286/463F/h/gallery_81784960.avif,https://www.mubawab-media.com/ad/8/286/463F/h/gallery_81784960.avif | https://www.mubawab-media.com/ad/8/286/463F/h/gallery_81784961.avif | https://www.mubawab-media.com/ad/8/286/463F/h/gallery_81784962.avif | https://www.mubawab-media.com/ad/8/286/463F/h/gallery_81784963.avif,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,0.056,0.2222,35.7643,10.8113,70.0,3.0,2.0,0,0.5,0.3655,2.0,134734.0,0.2706,4,0,420.0,https://www.mubawab-media.com/ad/8/286/462F/h/gallery_81784951.avif,https://www.mubawab-media.com/ad/8/286/462F/h/gallery_81784951.avif | https://www.mubawab-media.com/ad/8/286/462F/h/gallery_81784952.avif | https://www.mubawab-media.com/ad/8/286/462F/h/gallery_81784953.avif | https://www.mubawab-media.com/ad/8/286/462F/h/gallery_81784954.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.056,0.2222,35.7643,10.8113,115.0,3.0,2.0,0,0.5,0.3655,2.0,134734.0,0.2706,4,0,800.0,https://www.mubawab-media.com/ad/8/286/459F/h/gallery_81784909.avif,https://www.mubawab-media.com/ad/8/286/459F/h/gallery_81784909.avif | https://www.mubawab-media.com/ad/8/286/459F/h/gallery_81784910.avif | https://www.mubawab-media.com/ad/8/286/459F/h/gallery_81784911.avif | https://www.mubawab-media.com/ad/8/286/459F/h/gallery_81784912.avif,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.056,0.2222,35.7643,10.8113,95.0,3.0,2.0,0,0.5,0.3655,2.0,134734.0,0.2722,4,0,450.0,https://www.mubawab-media.com/ad/8/286/458F/h/gallery_81784896.avif,https://www.mubawab-media.com/ad/8/286/458F/h/gallery_81784896.avif | https://www.mubawab-media.com/ad/8/286/458F/h/gallery_81784897.avif | https://www.mubawab-media.com/ad/8/286/458F/h/gallery_81784898.avif | https://www.mubawab-media.com/ad/8/286/458F/h/gallery_81784899.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.6723,0.2593,36.844,10.192,153.0,3.0,2.0,0,0.5,0.3403,2.0,43985.0,0.2706,4,0,1400.0,https://www.mubawab-media.com/ad/8/286/457F/h/gallery_81784889.avif,https://www.mubawab-media.com/ad/8/286/457F/h/gallery_81784889.avif | https://www.mubawab-media.com/ad/8/286/457F/h/gallery_81784890.avif | https://www.mubawab-media.com/ad/8/286/457F/h/gallery_81784891.avif | https://www.mubawab-media.com/ad/8/286/457F/h/gallery_81784892.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
20,0.2381,0.1481,35.8245,10.6346,90.0,1.0,2.0,1,0.5,0.517,2.0,150620.48,0.3128,4,0,1000.0,https://www.mubawab-media.com/ad/8/286/410F/h/1_81784394.avif,https://www.mubawab-media.com/ad/8/286/410F/h/1_81784394.avif | https://www.mubawab-media.com/ad/8/286/410F/h/2_81784395.avif | https://www.mubawab-media.com/ad/8/286/410F/h/4_81784396.avif | https://www.mubawab-media.com/ad/8/286/410F/h/5_81784397.avif,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3081,0.2222,36.4561,10.7376,150.0,1.0,2.0,1,0.5,0.4552,2.0,154974.0,0.3412,4,0,2400.0,https://www.mubawab-media.com/ad/8/286/235F/h/615766927_1307939831377560_6293919998817612682_n_81784211.avif,https://www.mubawab-media.com/ad/8/286/235F/h/615766927_1307939831377560_6293919998817612682_n_81784211.avif | https://www.mubawab-media.com/ad/8/286/235F/h/615803930_1307939774710899_7171099939592127337_n_81784212.avif | https://www.mubawab-media.com/ad/8/286/235F/h/615452957_1307939771377566_6036614216288944184_n_81784213.avif | https://www.mubawab-media.com/ad/8/286/235F/h/615155237_1307940101377533_637874275573859927_n_81784214.avif,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
23,1.0,0.1667,36.8769,10.3247,80.0,1.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3647,4,0,1000.0,https://www.mubawab-media.com/ad/8/286/391F/h/4ec8ce03-d66c-457c-8084-164dc62c975b%20%281%29_81784152.avif,https://www.mubawab-media.com/ad/8/286/391F/h/4ec8ce03-d66c-457c-8084-164dc62c975b%20%281%29_81784152.avif | https://www.mubawab-media.com/ad/8/286/391F/h/5e3dcafb-ab50-4b2f-9fa3-aa770ca63be0%20%281%29_81784153.avif | https://www.mubawab-media.com/ad/8/286/391F/h/19a4ef05-378b-48ee-bfbc-7f632eeb20f2%20%281%29_81784154.avif | https://www.mubawab-media.com/ad/8/286/391F/h/68dac4e3-138f-4796-bacb-a4739a95d99a%20%281%29_81784155.avif,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
23,0.7843,0.5185,36.819,10.1658,100.0,3.0,2.0,1,0.5,0.5524,2.0,2562.03,0.3638,4,0,2300.0,https://www.mubawab-media.com/ad/8/286/375F/h/thumb_1239319_property_large_81783983.avif,https://www.mubawab-media.com/ad/8/286/375F/h/thumb_1239319_property_large_81783983.avif | https://www.mubawab-media.com/ad/8/286/375F/h/thumb_1239315_property_large_81783984.avif | https://www.mubawab-media.com/ad/8/286/375F/h/thumb_1239313_property_large_81783985.avif | https://www.mubawab-media.com/ad/8/286/375F/h/thumb_1239318_property_large_81783986.avif,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,190.0,5.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3391,4,0,4000.0,https://www.mubawab-media.com/ad/8/286/336F/h/1000023956_81783537.avif,https://www.mubawab-media.com/ad/8/286/336F/h/1000023956_81783537.avif | https://www.mubawab-media.com/ad/8/286/336F/h/1000023954_81783538.avif | https://www.mubawab-media.com/ad/8/286/336F/h/1000023952_81783539.avif | https://www.mubawab-media.com/ad/8/286/336F/h/1000023951_81783540.avif,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
23,1.0,0.1667,36.8769,10.3247,115.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3281,4,0,1300.0,https://www.mubawab-media.com/ad/8/185/098F/h/52575715%20%281%29_81783008.avif,https://www.mubawab-media.com/ad/8/185/098F/h/52575715%20%281%29_81783008.avif | https://www.mubawab-media.com/ad/8/185/098F/h/52575715%20%282%29_81783009.avif | https://www.mubawab-media.com/ad/8/185/098F/h/52757554_81783010.avif | https://www.mubawab-media.com/ad/8/185/098F/h/52575715%20%286%29_81783011.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
20,0.2381,0.1481,35.8245,10.6346,140.0,3.0,3.0,1,0.5,0.517,2.0,150620.48,0.322,4,0,1200.0,https://www.mubawab-media.com/ad/8/286/300F/h/photo_00_81783193.avif,https://www.mubawab-media.com/ad/8/286/300F/h/photo_00_81783193.avif | https://www.mubawab-media.com/ad/8/286/300F/h/photo_01_81783194.avif | https://www.mubawab-media.com/ad/8/286/300F/h/photo_02_81783195.avif | https://www.mubawab-media.com/ad/8/286/300F/h/photo_03_81783196.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,198.0,5.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3285,4,0,2700.0,https://www.mubawab-media.com/ad/8/286/223F/h/e3efc0d2-f071-48dc-8623-9c98a9731ca8_81782458.avif,https://www.mubawab-media.com/ad/8/286/223F/h/e3efc0d2-f071-48dc-8623-9c98a9731ca8_81782458.avif | https://www.mubawab-media.com/ad/8/286/223F/h/395718a7-d57a-4673-82f5-c390ea03e1ff_81782459.avif | https://www.mubawab-media.com/ad/8/286/223F/h/be99e3ea-e4d4-4325-b729-1404730b0df6_81782460.avif | https://www.mubawab-media.com/ad/8/286/223F/h/63ea9a1c-fd83-46e1-934f-82fa4cc83029_81782461.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
23,1.0,0.4259,36.844,10.3247,68.0,3.0,1.0,1,0.5,0.5305,2.0,2562.03,0.3176,1,0,1600.0,nan,https://www.mubawab-media.com/ad/8/267/361F/h/photo_0_81581007.avif,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23,1.0,0.537,36.8769,10.3247,100.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3274,4,0,2600.0,https://www.mubawab-media.com/ad/8/286/176F/h/e5ad00d5-a572-4a49-97af-de10bf2d16df_GF_81782071.avif,https://www.mubawab-media.com/ad/8/286/176F/h/e5ad00d5-a572-4a49-97af-de10bf2d16df_GF_81782071.avif | https://www.mubawab-media.com/ad/8/286/176F/h/3d38e727-3e29-4161-b5a8-8b8ec3c3b2e1_GF_81782072.avif | https://www.mubawab-media.com/ad/8/286/176F/h/b41bdcd9-76be-4aaa-b5ec-bbbf7a5ff793_GF_81782073.avif | https://www.mubawab-media.com/ad/8/286/176F/h/1c2c6735-3fa7-4fc1-9585-f293bb4c347e_GF_81782074.avif,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,0.2241,0.1481,36.8094,10.1414,50.0,2.0,1.0,1,0.5,0.3144,2.0,2562.03,0.3124,4,0,1000.0,https://www.mubawab-media.com/ad/8/277/591F/h/1e3e628b-ebce-4861-a410-29fea96e05dc_3fcc4b6e-7d37-4d77-adcb-8f9ee46e699f_81690064.avif,https://www.mubawab-media.com/ad/8/277/591F/h/1e3e628b-ebce-4861-a410-29fea96e05dc_3fcc4b6e-7d37-4d77-adcb-8f9ee46e699f_81690064.avif | https://www.mubawab-media.com/ad/8/277/591F/h/2ca3a9aa-1d71-4cc6-ba15-512f37308fcf_7e05be36-8560-43e1-8a97-bd94a62d8e43_81690065.avif | https://www.mubawab-media.com/ad/8/277/591F/h/4fcc06ab-faed-4462-bff0-5010427fcb13_aabe96cc-3201-4182-b46a-493530650eff_81690066.avif | https://www.mubawab-media.com/ad/8/277/591F/h/65e384ee-b55c-4307-8ec8-53a037af7b0f_0692531e-692a-4acf-a200-01b60b70b28b_81690067.avif,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0.0557,0.1574,36.8665,10.1647,150.0,4.0,3.0,0,0.5,0.247,2.0,43985.0,0.3024,4,0,3500.0,https://www.mubawab-media.com/ad/8/257/685F/h/IMG_7503_81463741.avif,https://www.mubawab-media.com/ad/8/257/685F/h/IMG_7503_81463741.avif | https://www.mubawab-media.com/ad/8/257/685F/h/IMG_7502_81463742.avif | https://www.mubawab-media.com/ad/8/257/685F/h/IMG_7505_81463743.avif | https://www.mubawab-media.com/ad/8/257/685F/h/IMG_7506_81463744.avif,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1,0.3081,0.2593,36.8665,10.1647,80.0,2.0,1.0,1,0.5,0.5305,2.0,43985.0,0.3124,4,0,1200.0,https://www.mubawab-media.com/ad/8/283/774F/h/TxECvAMRb5kQFgPF-thumb_81757436.avif,https://www.mubawab-media.com/ad/8/283/774F/h/TxECvAMRb5kQFgPF-thumb_81757436.avif | https://www.mubawab-media.com/ad/8/283/774F/h/S6PkVreacZFICe5e-thumb_81757437.avif | https://www.mubawab-media.com/ad/8/283/774F/h/gOQRB6XZfSEos235-thumb_81757438.avif | https://www.mubawab-media.com/ad/8/283/774F/h/n3HfRUwtIohNY9pH-thumb_81757439.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,100.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3258,4,0,3000.0,https://www.mubawab-media.com/ad/7/706/050F/h/20250122_170521_80104512.avif,https://www.mubawab-media.com/ad/7/706/050F/h/20250122_170521_80104512.avif | https://www.mubawab-media.com/ad/7/706/050F/h/20250122_170510_79673601.avif | https://www.mubawab-media.com/ad/7/706/050F/h/20230529_140324_48096516.avif | https://www.mubawab-media.com/ad/7/706/050F/h/20230923_130444_56677165.avif,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
23,1.0,1.0,36.8769,10.3247,110.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3176,4,0,2600.0,https://www.mubawab-media.com/ad/8/144/516F/h/WhatsApp%20Image%202025-05-17%20at%2010.39.06%20%281%29_80293516.avif,https://www.mubawab-media.com/ad/8/144/516F/h/WhatsApp%20Image%202025-05-17%20at%2010.39.06%20%281%29_80293516.avif | https://www.mubawab-media.com/ad/8/144/516F/h/WhatsApp%20Image%202025-05-17%20at%2010.39.06%20%282%29_80293515.avif | https://www.mubawab-media.com/ad/8/144/516F/h/WhatsApp%20Image%202025-05-17%20at%2010.39.06_80293517.avif | https://www.mubawab-media.com/ad/8/144/516F/h/WhatsApp%20Image%202025-05-17%20at%2010.39.07%20%281%29_80293518.avif,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
23,1.0,0.1667,36.8769,10.3247,55.0,1.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3517,4,0,850.0,https://www.mubawab-media.com/ad/8/286/104F/h/07844739-6b99-40f9-8b1e-11ff5eb37207%20%281%29_81781305.avif,https://www.mubawab-media.com/ad/8/286/104F/h/07844739-6b99-40f9-8b1e-11ff5eb37207%20%281%29_81781305.avif | https://www.mubawab-media.com/ad/8/286/104F/h/a05043d3-dc29-4933-a2a0-94ae871e997f%20%281%29_81781306.avif | https://www.mubawab-media.com/ad/8/286/104F/h/c7ece935-6f13-4529-b9c8-d75b3da31dd5%20%281%29_81781307.avif | https://www.mubawab-media.com/ad/8/286/104F/h/ea35a4c4-f12d-4b34-be24-16a2437db6d8%20%281%29_81781308.avif,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,121.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.327,4,0,2700.0,https://www.mubawab-media.com/ad/8/244/499F/h/immobilier-location-s1-duplex-marsa%20%281%29_81327993.avif,https://www.mubawab-media.com/ad/8/244/499F/h/immobilier-location-s1-duplex-marsa%20%281%29_81327993.avif | https://www.mubawab-media.com/ad/8/244/499F/h/immobilier-location-s1-duplex-marsa%20%285%29_81327994.avif | https://www.mubawab-media.com/ad/8/244/499F/h/immobilier-location-s1-marsa-2_81327995.avif | https://www.mubawab-media.com/ad/8/244/499F/h/immobilier-location-s1-duplex-marsa%20%289%29_81327996.avif,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
23,1.0,0.9259,36.8769,10.3247,250.0,5.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3084,4,0,4500.0,https://www.mubawab-media.com/ad/8/251/882F/h/thumb_1205532_property_large_81404360.avif,https://www.mubawab-media.com/ad/8/251/882F/h/thumb_1205532_property_large_81404360.avif | https://www.mubawab-media.com/ad/8/251/882F/h/thumb_1205533_property_large_81404362.avif | https://www.mubawab-media.com/ad/8/251/882F/h/thumb_1205534_property_large_81404363.avif | https://www.mubawab-media.com/ad/8/251/882F/h/thumb_1205535_property_large_81404364.avif,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,100.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3634,4,0,2400.0,https://www.mubawab-media.com/ad/8/255/199F/h/thumb_1210460_property_large_81438461.avif,https://www.mubawab-media.com/ad/8/255/199F/h/thumb_1210460_property_large_81438461.avif | https://www.mubawab-media.com/ad/8/255/199F/h/thumb_1210461_property_large_81438462.avif | https://www.mubawab-media.com/ad/8/255/199F/h/thumb_1210462_property_large_81438463.avif | https://www.mubawab-media.com/ad/8/255/199F/h/thumb_1210463_property_large_81438464.avif,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,57.0,2.0,1.0,1,0.5,0.5524,2.0,2562.03,0.3367,4,0,2500.0,https://www.mubawab-media.com/ad/8/247/404F/h/1000059461_81359670.avif,https://www.mubawab-media.com/ad/8/247/404F/h/1000059461_81359670.avif | https://www.mubawab-media.com/ad/8/247/404F/h/1000059464_81359671.avif | https://www.mubawab-media.com/ad/8/247/404F/h/1000059458_81359672.avif | https://www.mubawab-media.com/ad/8/247/404F/h/1000059455_81359673.avif,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,150.0,2.0,2.0,1,0.5,0.5524,2.0,2562.03,0.3659,4,0,2500.0,https://www.mubawab-media.com/ad/8/251/870F/h/thumb_1205520_property_large_81404247.avif,https://www.mubawab-media.com/ad/8/251/870F/h/thumb_1205520_property_large_81404247.avif | https://www.mubawab-media.com/ad/8/251/870F/h/thumb_1205526_property_large_81404248.avif | https://www.mubawab-media.com/ad/8/251/870F/h/thumb_1205521_property_large_81404249.avif | https://www.mubawab-media.com/ad/8/251/870F/h/thumb_1205527_property_large_81404250.avif,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,0.1667,36.844,10.3247,100.0,3.0,2.0,1,0.5,0.5305,2.0,2562.03,0.3176,2,0,1400.0,nan,https://www.mubawab-media.com/ad/8/069/367F/h/IMG_20241129_123759_726_79335496_79966427.avif | https://www.mubawab-media.com/ad/8/069/367F/h/IMG_20241119_122223_004_79255019_79966428.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
23,1.0,0.8148,36.8769,10.3247,60.0,2.0,1.0,0,0.5,0.8015,2.0,2562.03,0.3128,4,0,900.0,https://www.mubawab-media.com/ad/8/248/752F/h/IMG_2802_81372186.avif,https://www.mubawab-media.com/ad/8/248/752F/h/IMG_2802_81372186.avif | https://www.mubawab-media.com/ad/8/248/752F/h/IMG_2803_81372187.avif | https://www.mubawab-media.com/ad/8/248/752F/h/IMG_2811_81372188.avif | https://www.mubawab-media.com/ad/8/248/752F/h/IMG_2806_81372189.avif,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,1.0,0.5926,36.8769,10.3247,54.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.2778,4,0,1700.0,https://www.mubawab-media.com/ad/8/153/435F/h/416733e6-23f5-4553-aa78-ee1094d8e406_80389843.avif,https://www.mubawab-media.com/ad/8/153/435F/h/416733e6-23f5-4553-aa78-ee1094d8e406_80389843.avif | https://www.mubawab-media.com/ad/8/153/435F/h/5b427857-fab5-4d04-8037-ac8bd104f1f2_80389844.avif | https://www.mubawab-media.com/ad/8/153/435F/h/6e88cb05-ba78-4758-9117-5b25eed880c1_80389845.avif | https://www.mubawab-media.com/ad/8/153/435F/h/87514427-4ada-4a86-8032-4ac02d3ea4ff_80389846.avif,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0
23,1.0,0.8148,36.8769,10.3247,120.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.314,4,0,2000.0,https://www.mubawab-media.com/ad/8/281/494F/h/IMG_3488_81736543.avif,https://www.mubawab-media.com/ad/8/281/494F/h/IMG_3488_81736543.avif | https://www.mubawab-media.com/ad/8/281/494F/h/IMG_3473_81736544.avif | https://www.mubawab-media.com/ad/8/281/494F/h/IMG_3480_81736545.avif | https://www.mubawab-media.com/ad/8/281/494F/h/IMG_3481_81736546.avif,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
20,0.2241,0.0741,35.8245,10.6346,120.0,3.0,2.0,1,0.5,0.2902,2.0,150620.48,0.341,4,0,1400.0,https://www.mubawab-media.com/ad/8/257/421F/h/WhatsApp%20Image%202025-11-21%20%C3%A0%2017.13.03_77911448_81467833.avif,https://www.mubawab-media.com/ad/8/257/421F/h/WhatsApp%20Image%202025-11-21%20%C3%A0%2017.13.03_77911448_81467833.avif | https://www.mubawab-media.com/ad/8/257/421F/h/WhatsApp%20Image%202025-11-21%20%C3%A0%2017.13.03_20dd3599_81467834.avif | https://www.mubawab-media.com/ad/8/257/421F/h/WhatsApp%20Image%202025-11-21%20%C3%A0%2017.13.03_aa5d88f6_81467835.avif | https://www.mubawab-media.com/ad/8/257/421F/h/WhatsApp%20Image%202025-11-24%20%C3%A0%2009.21.40_f4d56d3f_81467836.avif,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0
20,0.2241,0.0741,35.8245,10.6346,80.0,3.0,2.0,1,0.5,0.2902,2.0,150620.48,0.3156,4,0,600.0,https://www.mubawab-media.com/ad/8/230/634F/h/WhatsApp%20Image%202025-09-20%20%C3%A0%2012.51.39_461f21fa_81186269.avif,https://www.mubawab-media.com/ad/8/230/634F/h/WhatsApp%20Image%202025-09-20%20%C3%A0%2012.51.39_461f21fa_81186269.avif | https://www.mubawab-media.com/ad/8/230/634F/h/WhatsApp%20Image%202025-09-20%20%C3%A0%2012.51.40_98bfb026_81186270.avif | https://www.mubawab-media.com/ad/8/230/634F/h/WhatsApp%20Image%202025-09-20%20%C3%A0%2012.51.39_2b9912ea_81186271.avif | https://www.mubawab-media.com/ad/8/230/634F/h/WhatsApp%20Image%202025-09-20%20%C3%A0%2012.51.39_215fb875_81186272.avif,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20,0.2241,0.0741,35.8245,10.6346,200.0,7.0,5.0,0,0.5,0.2902,2.0,150620.48,0.2734,4,0,1400.0,https://www.mubawab-media.com/ad/8/123/118F/h/WhatsApp%20Image%202025-04-12%20%C3%A0%2011.29.59_48d9b9ce_80077780.avif,https://www.mubawab-media.com/ad/8/123/118F/h/WhatsApp%20Image%202025-04-12%20%C3%A0%2011.29.59_48d9b9ce_80077780.avif | https://www.mubawab-media.com/ad/8/123/118F/h/WhatsApp%20Image%202025-04-12%20%C3%A0%2011.29.54_4657433e_80077781.avif | https://www.mubawab-media.com/ad/8/123/118F/h/WhatsApp%20Image%202025-04-12%20%C3%A0%2011.30.49_257f1303_80077782.avif | https://www.mubawab-media.com/ad/8/123/118F/h/WhatsApp%20Image%202025-04-12%20%C3%A0%2011.30.46_5d58d700_80077783.avif,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
20,0.2241,0.0741,35.8245,10.6346,80.0,3.0,2.0,1,0.5,0.2902,2.0,150620.48,0.2919,4,0,550.0,https://www.mubawab-media.com/ad/8/254/157F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.24.20_b7265a43_81428006.avif,https://www.mubawab-media.com/ad/8/254/157F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.24.20_b7265a43_81428006.avif | https://www.mubawab-media.com/ad/8/254/157F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.24.20_53b4f388_81428007.avif | https://www.mubawab-media.com/ad/8/254/157F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.24.20_1049b739_81428008.avif | https://www.mubawab-media.com/ad/8/254/157F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.24.20_a0bf2088_81428009.avif,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
20,0.2241,0.0741,35.8245,10.6346,60.0,2.0,1.0,1,0.5,0.2902,2.0,150620.48,0.3581,4,0,750.0,https://www.mubawab-media.com/ad/8/254/149F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.22.46_332d69be_81427934.avif,https://www.mubawab-media.com/ad/8/254/149F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.22.46_332d69be_81427934.avif | https://www.mubawab-media.com/ad/8/254/149F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.22.46_68a4da5a_81427935.avif | https://www.mubawab-media.com/ad/8/254/149F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.22.45_f17f3630_81427936.avif | https://www.mubawab-media.com/ad/8/254/149F/h/WhatsApp%20Image%202025-11-17%20%C3%A0%2008.22.46_2baf7811_81427937.avif,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,70.0,3.0,1.0,0,0.5,0.5524,2.0,2562.03,0.3431,4,0,2100.0,https://www.mubawab-media.com/ad/8/285/999F/h/thumb_1238443_property_xlarge_81780369.avif,https://www.mubawab-media.com/ad/8/285/999F/h/thumb_1238443_property_xlarge_81780369.avif | https://www.mubawab-media.com/ad/8/285/999F/h/thumb_1238440_property_xlarge_81780370.avif | https://www.mubawab-media.com/ad/8/285/999F/h/thumb_1238439_property_xlarge_81780371.avif | https://www.mubawab-media.com/ad/8/285/999F/h/thumb_1238442_property_xlarge_81780372.avif,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
