gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,prix,image_url
23,0.4,36.8769,10.3247,170.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3152,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,515000.0,https://www.mubawab-media.com/ad/8/201/663F/h/thumb_1147922_property_large_80877809.avif
20,0.3067,36.8,10.1,161.0,3.0,3.0,0.5,0.3807,2.0,110184.0,0.2774,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,595000.0,https://www.mubawab-media.com/ad/8/201/592F/h/20250815_123133_80877215.avif
20,0.3067,35.8604,10.5953,167.0,3.0,3.0,0.5,0.3642,2.0,150620.48,0.2758,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,460000.0,https://www.mubawab-media.com/ad/8/178/680F/h/IMG-20250707-WA0001_80649713.avif
23,0.4,36.8769,10.3247,180.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.2754,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,650000.0,https://www.mubawab-media.com/ad/8/201/315F/h/thumb_1147632_property_large_80874438.avif
23,0.35,36.77,10.23,110.0,1.0,2.0,0.5,0.2779,2.0,2562.03,0.3827,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,422000.0,https://www.mubawab-media.com/ad/8/201/158F/h/2_80872682.avif
23,0.0233,36.8,10.1,140.0,4.0,3.0,0.5,0.151,2.0,110184.0,0.3144,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,220000.0,https://www.mubawab-media.com/ad/7/994/374F/h/6cff20e5-edce-4ea0-a4ff-acfa35ce7ccf_78801353.avif
1,0.332,36.8665,10.1647,54.0,1.0,1.0,0.5,0.247,2.0,43985.0,0.2754,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/195/200F/h/thumb_1141278_property_large_80815990.avif
23,0.4,36.8769,10.3247,174.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3396,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,730000.0,https://www.mubawab-media.com/ad/8/198/989F/h/1000177149_80868506.avif
16,0.2833,36.4561,10.7376,178.0,7.0,4.0,0.5,0.4454,2.0,154974.0,0.3301,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,620000.0,https://www.mubawab-media.com/ad/8/007/509F/h/458308591_1310124193296846_454570334343256896_n-ink_78937557.avif
1,0.32,36.8665,10.1647,155.0,3.0,4.0,0.5,0.5305,2.0,43985.0,0.3164,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,530000.0,https://www.mubawab-media.com/ad/8/006/537F/h/GEB1_78928036.avif
23,0.1867,36.8094,10.1414,630.0,3.0,14.0,0.5,0.3144,2.0,2562.03,0.318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/8/188/894F/h/photo_0_80751927.avif
3,0.2,36.7533,10.2283,60.0,2.0,2.0,0.5,0.1826,2.0,114262.5,0.2694,4,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,130000.0,https://www.mubawab-media.com/ad/8/086/704F/h/1000015796_79719337.avif
23,0.6867,36.819,10.1658,150.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.365,4,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,795000.0,https://www.mubawab-media.com/ad/8/200/345F/h/thumb_1146999_property_large_80864875.avif
23,0.6867,36.819,10.1658,150.0,2.0,4.0,0.5,0.5524,2.0,2562.03,0.3543,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,920000.0,https://www.mubawab-media.com/ad/8/200/331F/h/thumb_1146987_property_large_80864793.avif
23,0.4,36.8769,10.3247,158.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3388,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/184/027F/h/thumb_1130029_property_xlarge_80703178.avif
3,0.0933,36.7533,10.2283,138.0,5.0,3.0,0.5,0.2965,2.0,114262.5,0.3085,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,410000.0,https://www.mubawab-media.com/ad/8/150/147F/h/L_8ce1a633-33a4-4ad9-b0aa-33c3ffdcb540_80348748.avif
1,0.32,36.8665,10.1647,50.0,2.0,2.0,0.5,0.5305,2.0,43985.0,0.2794,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,285000.0,https://www.mubawab-media.com/ad/8/199/866F/h/20170313_103647_80860318.avif
1,0.32,36.8665,10.1647,190.0,6.0,4.0,0.5,0.5305,2.0,43985.0,0.3132,4,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,600000.0,https://www.mubawab-media.com/ad/8/199/676F/h/IMG-20250805-WA0099_80858736.avif
23,0.6867,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419000.0,nan
23,0.32,36.844,10.192,400.0,5.0,4.0,0.5,0.3403,2.0,43985.0,0.3163,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/046/045F/h/a%20vendre%20logo_79317376.avif
15,0.2633,35.7643,10.8113,75.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2722,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105000.0,https://www.mubawab-media.com/ad/8/199/315F/h/IMG-20250814-WA0009_80854816.avif
16,0.2833,36.4561,10.7376,100.0,2.0,1.0,0.5,0.4454,2.0,154974.0,0.3281,4,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,317600.0,https://www.mubawab-media.com/ad/7/872/033F/h/AR2_page-0001-ink_80344978.avif
20,0.3067,35.8604,10.5953,117.0,2.0,2.0,0.5,0.3642,2.0,150620.48,0.318,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/189/755F/h/20250728_132458_80760502.avif
23,0.4,36.8769,10.3247,97.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.2879,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,365000.0,https://www.mubawab-media.com/ad/8/197/568F/h/1_80838192.avif
23,0.4,36.8769,10.3247,130.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.2742,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,920000.0,https://www.mubawab-media.com/ad/8/163/942F/h/IMG-20250526-WA0008_80499580.avif
20,0.2367,36.8,10.1,120.0,4.0,3.0,0.5,0.1695,2.0,110184.0,0.3172,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,216000.0,https://www.mubawab-media.com/ad/8/198/944F/h/balcon_80851614.avif
20,0.26,35.8245,10.6346,70.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.2782,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,85000.0,https://www.mubawab-media.com/ad/7/890/414F/h/Picture-83246136-1-watermark_80233490.avif
1,0.332,36.8665,10.1647,220.0,3.0,3.0,0.5,0.247,2.0,43985.0,0.3128,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,500000.0,https://www.mubawab-media.com/ad/8/198/682F/h/IMG-20250811-WA0069_80849011.avif
15,0.2633,35.7643,10.8113,75.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2722,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87000.0,https://www.mubawab-media.com/ad/8/194/348F/h/IMG-20250813-WA0019_80848594.avif
23,0.32,36.844,10.192,90.0,3.0,2.0,0.5,0.3403,2.0,43985.0,0.2694,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,275000.0,https://www.mubawab-media.com/ad/8/198/517F/h/gallery_80847261.avif
1,0.332,36.8665,10.1647,162.0,1.0,3.0,0.5,0.247,2.0,43985.0,0.3605,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,498000.0,https://www.mubawab-media.com/ad/8/198/417F/h/WhatsApp%20Image%202025-08-09%20%C3%A0%2018_LE_upscale_balanced_x4%284%29_80846301.avif
23,0.32,36.844,10.192,132.0,4.0,3.0,0.5,0.3403,2.0,43985.0,0.3172,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,340000.0,https://www.mubawab-media.com/ad/8/198/398F/h/1000018893_80846145.avif
23,0.6867,36.819,10.1658,85.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.3238,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,470000.0,https://www.mubawab-media.com/ad/8/198/362F/h/thumb_1144329_property_large_80845805.avif
23,0.4,36.8769,10.3247,111.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3208,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,477000.0,https://www.mubawab-media.com/ad/7/548/802F/h/thumb_951912_property_xlarge_80162606.avif
20,0.3067,36.8,10.1,107.0,2.0,2.0,0.5,0.3807,2.0,110184.0,0.2746,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/189/798F/h/Screenshot_20250727_133140_Gallery_80760950.avif
20,0.3067,35.8604,10.5953,180.0,3.0,3.0,0.5,0.3642,2.0,150620.48,0.2734,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/192/097F/h/20250731_125115_80783280.avif
3,0.1133,36.7533,10.2283,91.0,1.0,2.0,0.5,0.4302,2.0,114262.5,0.271,4,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/198/076F/h/b19c865d-d3da-4da4-aab8-dd1bc98db7ba_80843000.avif
23,0.1733,36.819,10.1658,125.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.3305,4,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,625000.0,https://www.mubawab-media.com/ad/8/198/039F/h/1000219790_80842708.avif
23,0.4,36.8769,10.3247,147.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2722,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,690000.0,https://www.mubawab-media.com/ad/8/092/342F/h/thumb_1013343_property_xlarge_79772324.avif
23,0.1733,36.819,10.1658,307.0,9.0,9.0,0.5,0.6863,2.0,2562.03,0.3172,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,570000.0,https://www.mubawab-media.com/ad/8/196/092F/h/IMG20250709135726_80840983.avif
23,0.4,36.8769,10.3247,170.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3128,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,690000.0,https://www.mubawab-media.com/ad/8/197/669F/h/thumb_1142396_property_large_80839228.avif
15,0.2633,35.7643,10.8113,46.0,2.0,1.0,0.5,0.3655,2.0,134734.0,0.2722,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83000.0,https://www.mubawab-media.com/ad/8/197/635F/h/IMG-20250809-WA0038_80838847.avif
15,0.2633,35.7643,10.8113,71.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2722,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110500.0,https://www.mubawab-media.com/ad/8/197/614F/h/IMG-20250809-WA0033_80838665.avif
16,0.32,36.4561,10.7376,80.0,6.0,2.0,0.5,0.4552,2.0,154974.0,0.32,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,190000.0,https://www.mubawab-media.com/ad/8/196/989F/h/1_80832748.avif
23,0.6867,36.819,10.1658,70.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.339,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,420000.0,https://www.mubawab-media.com/ad/8/040/938F/h/qt1zRmphqAgtmuiU_79267303.avif
23,0.6867,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635000.0,nan
23,0.1733,36.819,10.1658,55.0,1.0,1.0,0.5,0.6863,2.0,2562.03,0.3164,4,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,195000.0,https://www.mubawab-media.com/ad/8/196/805F/h/1000150994_80830947.avif
23,0.6867,36.819,10.1658,211.0,3.0,5.0,0.5,0.5524,2.0,2562.03,0.3184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/196/809F/h/photo_00_80830980.avif
23,0.4,36.8769,10.3247,55.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3136,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,385000.0,https://www.mubawab-media.com/ad/7/911/157F/h/a6475f10-f09d-42c0-95d2-2bf6b2864180_74852113.avif
15,0.2367,35.7643,10.8113,100.0,1.0,2.0,0.5,0.1508,2.0,134734.0,0.2786,3,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,169000.0,https://www.mubawab-media.com/ad/8/196/441F/h/Screenshot_2025-04-04-14-47-40-44_99c04817c0de5652397fc8b56c3b3817_80827753.avif
1,0.32,36.8665,10.1647,60.0,1.0,1.0,0.5,0.5305,2.0,43985.0,0.2746,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/8/195/043F/h/thumb_1140949_property_large_80814337.avif
1,0.3533,36.899,10.2358,183.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2782,4,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,495000.0,https://www.mubawab-media.com/ad/7/942/822F/h/WhatsApp%20Image%202024-06-26%20%C3%A0%2013.19.45_db55bbec_77540022.avif
1,0.32,36.8665,10.1647,166.0,3.0,3.0,0.5,0.5305,2.0,43985.0,0.2798,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,470000.0,https://www.mubawab-media.com/ad/8/146/160F/h/thumb_1094962_property_large_80309523.avif
1,0.3533,36.899,10.2358,238.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3376,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1000000.0,https://www.mubawab-media.com/ad/8/177/697F/h/image_1_80639629.avif
16,0.2833,36.4561,10.7376,379.0,15.0,12.0,0.5,0.4454,2.0,154974.0,0.3836,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/194/868F/h/20200509_105032%280%29_80812892.avif
4,0.0733,36.8,10.1,85.0,2.0,2.0,0.5,0.1627,2.0,110184.0,0.2802,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125000.0,https://www.mubawab-media.com/ad/8/183/091F/h/IMG_0632_80693723.avif
23,0.32,36.844,10.192,265.0,3.0,2.0,0.5,0.3403,2.0,43985.0,0.271,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,480000.0,https://www.mubawab-media.com/ad/8/080/695F/h/gallery_79660864.avif
23,0.6867,36.819,10.1658,115.0,6.0,5.0,0.5,0.5524,2.0,2562.03,0.3768,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1600000.0,https://www.mubawab-media.com/ad/8/195/906F/h/803c968d-c50f-417a-af7c-9b4d29fa2300_80822797.avif
23,0.092,36.8,10.1,90.0,4.0,2.0,0.5,0.3155,2.0,110184.0,0.3128,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/195/832F/h/72382_20240723_113308_80822114.avif
1,0.3533,36.899,10.2358,124.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.3128,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,395000.0,https://www.mubawab-media.com/ad/8/147/530F/h/thumb_1096626_property_large_80323339.avif
20,0.284,36.8,10.1,109.0,3.0,2.0,0.5,0.3272,2.0,110184.0,0.2806,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,473800.0,https://www.mubawab-media.com/ad/8/163/604F/h/Picture-86018196-2-watermark_80496154.avif
23,0.4,36.8769,10.3247,225.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.273,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/195/754F/h/thumb_1141656_property_large_80821330.avif
15,0.2633,35.7643,10.8113,80.0,3.0,2.0,0.5,0.3655,2.0,134734.0,0.2746,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,136000.0,https://www.mubawab-media.com/ad/8/195/653F/h/IMG-20250807-WA0002_80820349.avif
16,0.32,36.4561,10.7376,192.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3337,4,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,540000.0,https://www.mubawab-media.com/ad/8/100/160F/h/496327314_3015307478677320_8012870198891228569_n_80902226.avif
23,0.4,36.8769,10.3247,67.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.2742,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175000.0,https://www.mubawab-media.com/ad/8/195/601F/h/thumb_1141514_property_large_80819864.avif
23,0.4,36.8769,10.3247,170.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.367,4,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1126000.0,https://www.mubawab-media.com/ad/7/940/495F/h/14_77403576.avif
20,0.3067,36.8,10.1,120.0,2.0,2.0,0.5,0.3807,2.0,110184.0,0.318,4,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/177/121F/h/Screenshot_20250709_152644_Gallery_80633152.avif
20,0.3067,36.8,10.1,103.0,3.0,3.0,0.5,0.3807,2.0,110184.0,0.3172,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,310000.0,https://www.mubawab-media.com/ad/8/152/436F/h/IMG-20250424-WA0032_80372548.avif
1,0.3533,36.899,10.2358,162.0,3.0,3.0,0.5,0.4235,2.0,43985.0,0.3132,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,490000.0,https://www.mubawab-media.com/ad/8/195/120F/h/thumb_1140931_property_large_80815129.avif
23,0.6867,36.819,10.1658,80.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.275,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/195/082F/h/thumb_1141045_property_large_80814617.avif
1,0.32,36.8665,10.1647,71.0,2.0,2.0,0.5,0.5305,2.0,43985.0,0.3112,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,210000.0,https://www.mubawab-media.com/ad/8/191/089F/h/f3012dbe-f369-4146-9e7d-7c96fd36a2aa_80772860.avif
23,0.4,36.8769,10.3247,110.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2867,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/195/001F/h/1683b24c-813a-49dd-9a15-d5e6e3fd0520_80813909.avif
1,0.32,36.8665,10.1647,50.0,2.0,1.0,0.5,0.5305,2.0,43985.0,0.2746,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/180/449F/h/thumb_1126412_property_large_80666839.avif
1,0.32,36.8665,10.1647,180.0,3.0,4.0,0.5,0.5305,2.0,43985.0,0.3204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/194/862F/h/photo_00_80812822.avif
1,0.332,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000.0,nan
1,0.32,36.8665,10.1647,46.0,3.0,1.0,0.5,0.5305,2.0,43985.0,0.3236,4,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,185000.0,https://www.mubawab-media.com/ad/8/194/827F/h/photo_00_80812501.avif
23,0.092,36.8,10.1,90.0,3.0,2.0,0.5,0.3155,2.0,110184.0,0.3144,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,149000.0,https://www.mubawab-media.com/ad/8/194/761F/h/1000022007_80811771.avif
23,0.4,36.8769,10.3247,115.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3366,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,630000.0,https://www.mubawab-media.com/ad/8/183/420F/h/ad36d0df-d66b-4942-a173-efc0cbb76b53_80697130.avif
23,0.6867,36.819,10.1658,176.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3245,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,850000.0,https://www.mubawab-media.com/ad/7/877/319F/h/WhatsApp%20Image%202025-07-02%20at%2011.42.40%20%283%29_80592121.avif
3,0.14,36.8,10.1,105.0,3.0,3.0,0.5,0.2793,2.0,110184.0,0.3168,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175000.0,https://www.mubawab-media.com/ad/8/193/955F/h/thumb_1028270_property_large_80803691.avif
1,0.32,36.8665,10.1647,129.0,2.0,2.0,0.5,0.5305,2.0,43985.0,0.3195,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/070/516F/h/thumb_975510_property_large_79560775.avif
23,0.4,36.8769,10.3247,64.0,3.0,1.0,0.5,0.8015,2.0,2562.03,0.3236,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,254000.0,https://www.mubawab-media.com/ad/8/193/910F/h/photo_00_80803371.avif
23,0.3467,36.819,10.1658,100.0,3.0,2.0,0.5,0.3526,2.0,2562.03,0.3306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,999999.0,https://www.mubawab-media.com/ad/8/193/853F/h/salon_80802750.avif
23,0.1733,36.819,10.1658,60.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000.0,https://www.mubawab-media.com/ad/8/193/784F/h/images%20dar_80802255.avif
23,0.4,36.8769,10.3247,115.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3396,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000000.0,https://www.mubawab-media.com/ad/8/193/757F/h/b31a6bb5-87b0-47c7-8611-d8586af53e40_80802010.avif
23,0.6867,36.819,10.1658,137.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.2718,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,670000.0,https://www.mubawab-media.com/ad/8/193/704F/h/thumb_1138129_property_large_80801489.avif
23,0.4,36.8769,10.3247,115.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3326,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,451000.0,https://www.mubawab-media.com/ad/8/164/915F/h/5b745de6-cb1d-4505-b055-4dad2897817a_80510051.avif
23,0.4,36.8769,10.3247,115.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3286,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,400000.0,https://www.mubawab-media.com/ad/8/192/215F/h/bfded185-aab9-418a-b349-3779b86a6415_80785277.avif
20,0.3067,36.8,10.1,177.0,3.0,3.0,0.5,0.3807,2.0,110184.0,0.2774,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,595000.0,https://www.mubawab-media.com/ad/8/182/872F/h/IMG-20250717-WA0029_80691339.avif
23,0.6867,36.819,10.1658,91.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.2907,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,435000.0,https://www.mubawab-media.com/ad/8/126/541F/h/IMG-20250414-WA0010_80113305.avif
1,0.3533,36.899,10.2358,245.0,3.0,3.0,0.5,0.4235,2.0,43985.0,0.3074,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,599000.0,https://www.mubawab-media.com/ad/8/100/936F/h/thumb_1026315_property_large_79854694.avif
1,0.3533,36.899,10.2358,155.0,4.0,4.0,0.5,0.4235,2.0,43985.0,0.2754,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/192/737F/h/thumb_1126502_property_large_80790362.avif
23,0.4,36.8769,10.3247,85.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.2758,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,240000.0,https://www.mubawab-media.com/ad/8/177/098F/h/thumb_1124163_property_large_80632907.avif
16,0.13,36.8,10.1,100.0,2.0,1.0,0.5,0.2426,2.0,110184.0,0.2762,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,230000.0,https://www.mubawab-media.com/ad/7/813/786F/h/WhatsApp%20Image%202023-11-15%20%C3%A0%2017.17.43_8fe7b948_60781413.avif
16,0.32,36.4561,10.7376,101.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3164,4,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,560000.0,https://www.mubawab-media.com/ad/8/081/075F/h/1_79664566.avif
23,0.4,36.8769,10.3247,120.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3132,4,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,545000.0,https://www.mubawab-media.com/ad/8/133/351F/h/thumb_1079316_property_large_80181910.avif
1,0.332,36.8665,10.1647,200.0,5.0,4.0,0.5,0.247,2.0,43985.0,0.2786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,180000.0,https://www.mubawab-media.com/ad/8/192/399F/h/WhatsApp%20Image%202025-07-10%20at%202.51.16%20PM_80787263.avif
23,0.4,36.8769,10.3247,74.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3433,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255000.0,https://www.mubawab-media.com/ad/8/192/376F/h/1000013084_80786879.avif
23,0.4,36.8769,10.3247,136.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3549,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,465000.0,https://www.mubawab-media.com/ad/8/192/303F/h/thumb_1115728_property_large_80786209.avif
23,0.3067,36.8,10.1,80.0,1.0,1.0,0.5,0.3453,2.0,110184.0,0.2734,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/192/301F/h/thumb_1115966_property_large_80786183.avif
1,0.332,36.8665,10.1647,100.0,2.0,2.0,0.5,0.247,2.0,43985.0,0.2738,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,208000.0,https://www.mubawab-media.com/ad/8/192/288F/h/thumb_1126455_property_large_80786062.avif
